rule_type,brand,style_name,serial_regex,date_fields,example_serials,decade_ambiguity,guidance_action,guidance_text,evidence_excerpt,source_url,retrieved_on
guidance,Rheem/Ruud,Style 3: 7351 M 28 06 16735,,{},[],"{""is_ambiguous"": true, ""notes"": ""Mapping is letter-based but chart/text mapping not captured""}",chart_required,Letter-based date mapping requires chart/manual mapping. Images: https://www.building-center.org/wp-content/uploads/2023/12/Rheem-HVAC-style-3.jpg,"Year of manufacture can be determined by using the 3 rd & 4 th numbers following the middle letter of the serial number
Week of manufacture can be determined by using the 1st & 2nd numbers following t",https://www.building-center.org/ruud-hvac-age/,2026-01-25T03:38:37Z
guidance,Rheem/Ruud,Style 4: OR177 M 28 07 00097,,{},[],"{""is_ambiguous"": true, ""notes"": ""Mapping is letter-based but chart/text mapping not captured""}",chart_required,Letter-based date mapping requires chart/manual mapping. Images: https://www.building-center.org/wp-content/uploads/2023/12/Rheem-HVAC-style-4.jpg,"Year of manufacture can be determined by using the 3 rd & 4 th numbers following the middle letter of the serial number
Week of manufacture can be determined by using the 1st & 2nd numbers following t",https://www.building-center.org/ruud-hvac-age/,2026-01-25T03:38:37Z
decode,Rheem/Ruud,Style 5: 08 04 B10488,^\d{4}[B]\d{5}$,"{""year"": {""positions"": {""start"": 3, ""end"": 4}}, ""month"": {""positions"": {""start"": 1, ""end"": 2}}}","[""0804B10488""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"Year of manufacture can be determined by using the 3 rd & 4 th positions of the serial number
Month of manufacture can be determined by using the 1st & 2nd positions of the serial number
Note: This is",https://www.building-center.org/ruud-hvac-age/,2026-01-25T03:38:37Z
guidance,Rheem/Ruud,Style 6: 12345 18 72,,{},[],"{""is_ambiguous"": true, ""notes"": ""Year positions not captured from text; chart/image likely required""}",chart_required,Year positions not captured from text; chart/manual review required. Images: https://www.building-center.org/wp-content/uploads/2023/12/Rheem-HVAC-style-6-1.jpg,"Year of manufacture can be determined by using the last 2 digits of the serial number
Week of manufacture can be determined by using the 4 th & 3 rd from last digits of the serial number
Note: This is",https://www.building-center.org/ruud-hvac-age/,2026-01-25T03:38:37Z
guidance,Samsung,Style 2: P1AN800011,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Back to Brand Listing,Back to Brand Listing,https://www.building-center.org/samsung-hvac-age/,2026-01-25T03:38:38Z
guidance,Sanyo,Style 1: Serial # 078910763 R with Production year 201011,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Back to Brand Listing,Back to Brand Listing,https://www.building-center.org/sanyo-hvac-age/,2026-01-25T03:38:38Z
guidance,Saturn,Style 1: 85-ASE-2083,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Back to Brand Listing,Back to Brand Listing,https://www.building-center.org/saturn-hvac-age/,2026-01-25T03:38:39Z
guidance,Savio,Style 1: 32376,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Back to Brand Listing,Back to Brand Listing,https://www.building-center.org/savio-hvac-age/,2026-01-25T03:38:40Z
guidance,ScavPac,Style 1: E042555,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Back to Brand Listing,Back to Brand Listing,https://www.building-center.org/scavpac-hvac-age/,2026-01-25T03:38:41Z
guidance,Sears,Style 5: 850304091,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Back to Brand Listing,Back to Brand Listing,https://www.building-center.org/sears-hvac-age/,2026-01-25T03:38:42Z
decode,Sears,Style 2: H5 51 16328,^[H]\d{8}$,"{""year"": {""positions"": {""start"": 2, ""end"": 2}}, ""week"": {""positions"": {""start"": 3, ""end"": 4}}}","[""H55116328""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"This is the most common style for Sears, Roebuck and Company brand units.
Decade of manufacture can be determined by using the 1st letter digit.
Year of decade can be determined by using the 2nd numer",https://www.building-center.org/sears-hvac-age/,2026-01-25T03:38:42Z
guidance,Semco,Style 1: 35958M02203301,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Back to Brand Listing,Back to Brand Listing,https://www.building-center.org/semco-hvac-age/,2026-01-25T03:38:43Z
decode,Semco,Style 1: 35958M 0220 3301,^\d{5}[M]\d{8}$,"{""year"": {""positions"": {""start"": 4, ""end"": 6}}}","[""35958M02203301""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"Using the ANSI or CSA standards to determine approximate Date of Manufacture.
Most manufacturers today are required to include the manufacture compliance standard on the data tag. For the U.S. the com",https://www.building-center.org/semco-hvac-age/,2026-01-25T03:38:43Z
guidance,Sentra,Style 1: 104391 Style 2: 89670,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Back to Brand Listing,Back to Brand Listing,https://www.building-center.org/sentra-hvac-age/,2026-01-25T03:38:44Z
guidance,Sharp,Style 1: ZT######,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Back to Brand Listing,Back to Brand Listing,https://www.building-center.org/sharp-hvac-age/,2026-01-25T03:38:45Z
guidance,Sierra,Style 1: UNKNOWN,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Back to Brand Listing,Back to Brand Listing,https://www.building-center.org/sierra-hvac-age/,2026-01-25T03:38:45Z
guidance,Skyline,Style 1: AUB U 08 05 00386 Style 2: 55A1234501 Style 3: 5PB1234503,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Back to Brand Listing,Back to Brand Listing,https://www.building-center.org/skyline-hvac-age/,2026-01-25T03:38:47Z
guidance,Slant Fin,Style 4: Q70069,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,"Slant/Fin utilized sequential serial numbers which varied in format. Unfortunately Slant/Fin closely guarded their numbering system and the manufacturing date could only be determined via contacting their technical assistance directly. Slant/Fin is no longer in business and can no longer be contacted for assistance with the manufacture date of these systems.
If an ANSI or CGA code compliance date is present on the rating plate, it may assist you in narrowing down a year range for the system. Additionally, the date stamp on the gas valve may be of assistance, but may only provide an approximate year the gas valve was replaced.
You may also be able to use our Hints & Tips page for other helpful clues in determining an approximate manufacture year range.
Slant/Fin® History¹
1949 - Company fou",Slant/Fin utilized sequential serial numbers which varied in format. Unfortunately Slant/Fin closely guarded their numbering system and the manufacturing date could only be determined via contacting t,https://www.building-center.org/slant-fin-hvac-age/,2026-01-25T03:38:48Z
guidance,SlimPac,Style 1: EN8903,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Back to Brand Listing,Back to Brand Listing,https://www.building-center.org/slimpac-hvac-age/,2026-01-25T03:38:49Z
guidance,Smith Cast Iron Boilers,Style 1:,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,"UNKNOWN
Commonly confused with H.B. Smith Ltd. due to name similarities. See H.B. Smith page for serial number formats.
Back to Brand Listing","UNKNOWN
Commonly confused with H.B. Smith Ltd. due to name similarities. See H.B. Smith page for serial number formats.
Back to Brand Listing",https://www.building-center.org/smith-cast-iron-boilers-hvac-age/,2026-01-25T03:38:49Z
guidance,Smith Cast Iron Boilers,Style 1: UNKNOWN,,{},[],"{""is_ambiguous"": true, ""notes"": ""Year positions not captured from text; chart/image likely required""}",chart_required,Year positions not captured from text; chart/manual review required. Images: http://building-center.org/wp-content/uploads/2015/09/ANSI-Date-Code.png,"Unfortunately we are unable to determine the date of manufacture or age of these units. We recommend using the ANSI or CSA standards, date stamp on the gas valve, date stamp on the pressure relief val",https://www.building-center.org/smith-cast-iron-boilers-hvac-age/,2026-01-25T03:38:49Z
guidance,Snyder General,Style 1: UL83836-00,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Back to Brand Listing,Back to Brand Listing,https://www.building-center.org/snyder-general-hvac-age/,2026-01-25T03:38:50Z
guidance,Solaia,Style 1: 32376,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Back to Brand Listing,Back to Brand Listing,https://www.building-center.org/solaia-hvac-age/,2026-01-25T03:38:51Z
guidance,SpacePak,Style 1: UNKNOWN,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Back to Brand Listing,Back to Brand Listing,https://www.building-center.org/spacepak-hvac-age/,2026-01-25T03:38:53Z
guidance,Spec-Air,Style 1: E07141664,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Back to Brand Listing,Back to Brand Listing,https://www.building-center.org/spec-air-hvac-age/,2026-01-25T03:38:54Z
guidance,SPX,Style 1: AQ-10041433-A1 496M,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Back to Brand Listing,Back to Brand Listing,https://www.building-center.org/spx-hvac-age/,2026-01-25T03:38:53Z
guidance,Square D,Style 1: N3D104 F0481 2518,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Back to Brand Listing,Back to Brand Listing,https://www.building-center.org/square-d-hvac-age/,2026-01-25T03:38:54Z
guidance,Sterling,Style 2: Q9171383,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Back to Brand Listing,Back to Brand Listing,https://www.building-center.org/sterling-hvac-age/,2026-01-25T03:38:55Z
guidance,Sterling Industrial,Style 1: UNKNOWN,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Back to Brand Listing,Back to Brand Listing,https://www.building-center.org/sterling-industrial-hvac-age/,2026-01-25T03:38:56Z
guidance,Stewart-Warner,Style 1: 604 4385,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Back to Brand Listing,Back to Brand Listing,https://www.building-center.org/stewart-warner-hvac-age/,2026-01-25T03:38:57Z
guidance,Suburban Dynaline 3,Style 1: EN8903,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Back to Brand Listing,Back to Brand Listing,https://www.building-center.org/suburban-dynaline-3-hvac-age/,2026-01-25T03:38:58Z
guidance,Suburban Dynaline 3,Style 1: EN 8903,,{},[],"{""is_ambiguous"": true, ""notes"": ""Mapping is letter-based but chart/text mapping not captured""}",chart_required,"Letter-based date mapping requires chart/manual mapping. Images: http://building-center.org/wp-content/uploads/2015/10/Marvair-Date-Chart.png, http://building-center.org/wp-content/uploads/2015/10/Marvair-Serial-Number.png","Description: Six (6) character Serial number begins with two (2) letter digits followed by four (4) numerical digits.
Month of manufacture can be determined using the 1st character letter.  (Decode us",https://www.building-center.org/suburban-dynaline-3-hvac-age/,2026-01-25T03:38:58Z
guidance,Summit,Style 1: S0121030140,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Back to Brand Listing,Back to Brand Listing,https://www.building-center.org/summit-hvac-age/,2026-01-25T03:38:59Z
guidance,Sun Glow,Style 1: 850304091,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Back to Brand Listing,Back to Brand Listing,https://www.building-center.org/sun-glow-hvac-age/,2026-01-25T03:39:03Z
guidance,Sun,Style 5: 12345AN,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Back to Brand Listing,Back to Brand Listing,https://www.building-center.org/sun-hvac-age/,2026-01-25T03:39:00Z
guidance,Sunbelt,Style 1: 850304091,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Back to Brand Listing,Back to Brand Listing,https://www.building-center.org/sunbelt-hvac-age/,2026-01-25T03:39:01Z
guidance,Sunburst,Style 1: 850304091,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Back to Brand Listing,Back to Brand Listing,https://www.building-center.org/sunburst-hvac-age/,2026-01-25T03:39:02Z
guidance,Super Hot,Style 2: Being Researched: MLJC-9724,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Back to Brand Listing,Back to Brand Listing,https://www.building-center.org/super-hot-hvac-age/,2026-01-25T03:39:04Z
guidance,SYNC,Style 1: K J -1000130,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Style 1: K J -1000130,Style 1: K J -1000130,https://www.building-center.org/sync-hvac-age/,2026-01-25T03:39:05Z
guidance,SYNC,Style 2: 11 42 N012345,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Style 2: 11 42 N012345,Style 2: 11 42 N012345,https://www.building-center.org/sync-hvac-age/,2026-01-25T03:39:05Z
guidance,SYNC,Style 3: J - 93 0001,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Style 3: J - 93 0001,Style 3: J - 93 0001,https://www.building-center.org/sync-hvac-age/,2026-01-25T03:39:05Z
guidance,SYNC,Style 4: A 07 H00123456,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Style 4: A 07 H00123456,Style 4: A 07 H00123456,https://www.building-center.org/sync-hvac-age/,2026-01-25T03:39:05Z
guidance,SYNC,Style 5: J 93 -1030F,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Style 5: J 93 -1030F,Style 5: J 93 -1030F,https://www.building-center.org/sync-hvac-age/,2026-01-25T03:39:05Z
guidance,SYNC,Style 6: M 78 013,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Style 6: M 78 013,Style 6: M 78 013,https://www.building-center.org/sync-hvac-age/,2026-01-25T03:39:05Z
guidance,SYNC,Style 7: 5 Y 013 & 6 S 1064 & 11 AA 0365,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Style 7: 5 Y 013 & 6 S 1064 & 11 AA 0365,Style 7: 5 Y 013 & 6 S 1064 & 11 AA 0365,https://www.building-center.org/sync-hvac-age/,2026-01-25T03:39:05Z
guidance,SYNC,Style 8: 123456 97 08,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Style 8: 123456 97 08,Style 8: 123456 97 08,https://www.building-center.org/sync-hvac-age/,2026-01-25T03:39:05Z
guidance,SYNC,Style 9: 85 04 1234,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Style 9: 85 04 1234,Style 9: 85 04 1234,https://www.building-center.org/sync-hvac-age/,2026-01-25T03:39:05Z
guidance,Tappan,Style 1: FGA030310579,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Style 1: FGA030310579,Style 1: FGA030310579,https://www.building-center.org/tappan-hvac-age/,2026-01-25T03:39:06Z
guidance,Tappan,Style 2: F3891 4228,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Style 2: F3891 4228,Style 2: F3891 4228,https://www.building-center.org/tappan-hvac-age/,2026-01-25T03:39:06Z
guidance,Tappan,Style 3: G6R9905-05028,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Style 3: G6R9905-05028,Style 3: G6R9905-05028,https://www.building-center.org/tappan-hvac-age/,2026-01-25T03:39:06Z
