BrandNormalized,Category,DEF,DEFNormalized,IsCompressedType,SegmentsN,OptionsN,UniqueOptionsN,ExampleOptionsJson,ExampleSLJson,PositionCoveragePct,AlreadyCanonicalAttribute
SUN,Package,Heat Kit,,true,1,0,0,[],"[""2""]",100.0,false
SUN,Package,PWR,,false,1,3,3,"[""1- V2"", ""3- V3"", ""4- V4""]","[""1""]",100.0,false
TECO,Multi,Class,,true,1,0,0,[],"[""1""]",100.0,false
TECUMSEH,Refrigeration Unit Coolers,Fan MTR / EFF,,false,1,19,19,"[""A- STD Unit"", ""B- STD Unit W REC Tank"", ""C- STD Unit W ECM Fan"", ""D- PSC"", ""E- LRG EVAP CON"", ""F- Physical DZN Variant (Conduit)"", ""K- Physical DZN Variant (Conduit)"", ""H- ODR COND"", ""J- Physical DZN Variant STD"", ""G- SML - Fan GRD"", ""M- Advanced COM DZN"", ""N- Advanced COM DZN""]","[""1""]",100.0,false
TECUMSEH,Refrigeration Unit Coolers,OPT,,false,1,11,11,"[""A- SC NPC"", ""B- SC RT PC"", ""C- SC RT SV PC"", ""E- Black PL Base"", ""H- SC SV NPC"", ""G- SC SV RT NPC"", ""J- SC SV RT FD SG NPC"", ""K- SC NPC"", ""S- SC SV NPC"", ""C- SC SV RT NPC"", ""P- SC SV RT FD SG NPC""]","[""1""]",100.0,false
TECUMSEH,Refrigeration Unit Coolers,Primary REF,,false,1,7,7,"[""A- R12"", ""B- R2"", ""C- R3"", ""E- R1"", ""J- R502"", ""Y- R4"", ""Z- R7 / R8""]","[""1""]",100.0,false
TECUMSEH,Refrigeration Unit Coolers,Revision,,true,1,0,0,[],"[""3""]",100.0,false
TECUMSEH,Refrigeration Unit Coolers,Tecumseh Application,,true,1,0,0,[],"[""1""]",100.0,false
TECUMSEH,Refrigeration Unit Coolers,Tecumseh Capacity,,true,1,0,0,[],"[""3""]",100.0,false
TECUMSEH,Refrigeration Unit Coolers,Tecumseh Voltage,,true,1,0,0,[],"[""2""]",100.0,false
TEXAS FURNACE,Furnace,FAM,,false,1,3,3,"[""ABA- 80 Plus"", ""CSA- 90 Plus ( DF )"", ""VSA- 90 Plus ( UF )""]","[""3""]",100.0,false
TEXAS FURNACE,Furnace,Gas Heat,,true,1,0,0,[],"[""3""]",100.0,false
TEXAS FURNACE,Furnace,Tons CFM,,true,1,0,0,[],"[""1""]",100.0,false
TEXAS FURNACE,Furnace,Version,,false,1,2,2,"[""X- LNOX"", ""H- HI ALTD""]","[""1""]",100.0,false
THERMAL ZONE,Furnace,AFUE,,true,1,0,0,[],"[""2""]",100.0,false
THERMAL ZONE,Furnace,ARF,,false,1,3,3,"[""30- up to 3 ton"", ""40- 2 1/2 to 4 ton"", ""50- 3 1/2 up to 5 ton""]","[""2""]",100.0,false
THERMAL ZONE,Furnace,Cabinet Width,,true,1,0,0,[],"[""1""]",100.0,false
THERMAL ZONE,Furnace,Configure,,true,1,0,0,[],"[""1""]",100.0,false
THERMAL ZONE,Furnace,Gas Heat,,true,1,0,0,[],"[""3""]",100.0,false
THERMAL ZONE,Furnace,Motor,,true,1,0,0,[],"[""1""]",100.0,false
THERMAL ZONE,Furnace,NOX,,false,1,2,2,"[""X- LNOX"", ""S- STD""]","[""1""]",100.0,false
THERMAL ZONE,Furnace,Revision,,true,1,0,0,[],"[""1""]",100.0,false
THERMAL ZONE,Furnace,Rheem Brands,,true,1,0,0,[],"[""2""]",100.0,false
THERMAL ZONE,Furnace,STG,,false,1,1,1,"[""S- SGL""]","[""1""]",100.0,false
THERMO-PRIDE,Air Handler,Class,,true,1,0,0,[],"[""2""]",100.0,false
THERMO-PRIDE,Air Handler,Cooling Max,,true,1,0,0,[],"[""2""]",100.0,false
THERMO-PRIDE,Air Handler,Cooling Min,,true,1,0,0,[],"[""2""]",100.0,false
THERMO-PRIDE,Air Handler,Motor,,true,1,0,0,[],"[""1""]",100.0,false
THERMO-PRIDE,Air Handler,PWR,,false,1,1,1,"[""A- V1""]","[""1""]",100.0,false
THERMO-PRIDE,Air Handler,Revision,,true,1,0,0,[],"[""1""]",100.0,false
THERMO-PRIDE,Furnace,CONF,,false,1,1,1,"[""Q- Quadpoise""]","[""1""]",100.0,false
THERMO-PRIDE,Furnace,Class,,true,1,0,0,[],"[""1""]",100.0,false
THERMO-PRIDE,Furnace,Configure,,true,1,0,0,[],"[""1""]",100.0,false
THERMO-PRIDE,Furnace,FAM,,false,1,5,5,"[""MHA1- COMF 80 Plus"", ""CHX1- Premiere Two STG"", ""CDX1- Premiere Two STG"", ""CHB1- 90 Plus HI EFF"", ""CDB1- 90 Plus HI EFF""]","[""4""]",100.0,false
THERMO-PRIDE,Furnace,MTR Type,,false,1,2,2,"[""D- PSC"", ""T- ECM""]","[""1""]",100.0,false
THERMO-PRIDE,Furnace,Profile,,false,1,1,1,"[""L- Low""]","[""1""]",100.0,false
THERMO-PRIDE,Furnace,Staging,,false,1,1,1,"[""S- SGL""]","[""1""]",100.0,false
THERMO-PRIDE,Furnace,Tons CFM,,true,1,0,0,[],"[""1""]",100.0,false
THERMO-PRIDE,Furnace,Type,,false,1,1,1,"[""C- CONG""]","[""1""]",100.0,false
THERMO-PRIDE,Oil Furnace,Category,,false,1,1,1,"[""M- MH""]","[""1""]",100.0,false
THERMO-PRIDE,Oil Furnace,Tons CFM,,true,1,0,0,[],"[""1""]",100.0,false
TPI CORPORATION,Electric Furnace,CTRL SYS,,false,1,2,2,"[""O- NA"", ""C- Contactor""]","[""1""]",100.0,false
TPI CORPORATION,Electric Furnace,CTRL V,,false,1,4,4,"[""1- 24"", ""2- 120"", ""3- Element V"", ""4- 240""]","[""1""]",100.0,false
TPI CORPORATION,Electric Furnace,Element V,,false,1,8,8,"[""E- 120"", ""F- 208"", ""H- 240"", ""G- 277"", ""L- 370"", ""J- 208/3/60"", ""K- 240/3/60"", ""P- 480""]","[""1""]",100.0,false
TPI CORPORATION,Electric Furnace,Heat Kit,,true,1,0,0,[],"[""2""]",100.0,false
TPI CORPORATION,Electric Furnace,MTR V,,false,1,5,5,"[""F- 208"", ""H- 240"", ""B- 240 or 208"", ""G- 277"", ""P- 480""]","[""1""]",100.0,false
TPI CORPORATION,Electric Furnace,PH,,false,1,3,3,"[""1- SGL"", ""2- SGL or Three"", ""3- Three""]","[""1""]",100.0,false
TPI CORPORATION,Electric Furnace,SER,,false,1,2,2,"[""UH- HORZ Fan Force Unit HTR"", ""51- HORZ or VERT MTD fan forced Unit HTR""]","[""2""]",100.0,false
TPI CORPORATION,Electric Furnace,XFMR,,false,1,2,2,"[""O- NA"", ""A- Included""]","[""1""]",100.0,false
TRANE,Air Handler,1st CL ARF,,false,1,19,19,"[""0- None"", ""A- 1-row HYD PHT"", ""F- 4-row HYD"", ""G- 6-row HYD"", ""J- 4-row HYD w Auto COR"", ""K- 6-row HYD w Auto COR"", ""L- 2-row HI CPTY HYD PHT"", ""M- 4-row HI CPTY HYD"", ""N- 6-row HI CPTY HYD"", ""R- 4-row HI CPTY HYD W Auto COR"", ""T- 6-row HI CPTY HYD W Auto COR"", ""1- 3-row DX 3/16 IN (0.032) DIST""]","[""1""]",100.0,false
TRANE,Air Handler,2nd CL ARF,,false,1,19,19,"[""0- None"", ""A- 1-row HYD RHT"", ""F- 4-row HYD"", ""G- 6-row HYD"", ""J- 4-row HYD W Auto COR"", ""K- 6-row HYD W Auto COR"", ""L- 2-row HI CPTY HYD RHT"", ""M- 4-row HI CPTY HYD"", ""N- 6-row HI CPTY HYD"", ""R- 4-row HI CPTY HYD W Auto COR"", ""T- 6-row HI CPTY HYD W Auto COR"", ""1- 3-row DX 3/16 IN (0.032) DIST""]","[""1""]",100.0,false
TRANE,Air Handler,APP,,false,1,4,4,"[""TE- Fully CONVT"", ""TG- Semi CONVT"", ""TF- Front RT"", ""TV- VERT""]","[""2""]",100.0,false
TRANE,Air Handler,Accessory,,false,1,16,16,"[""A- Mixing Box Only"", ""B- Angle FLT Box"", ""C- Angle FLT /Mix Box"", ""D- Top ACS FLT MOD"", ""E- BTM ACS FLT MOD"", ""F- Top ACS FLT + Mix Box"", ""G- BTM ACS FLT + Mix Box"", ""H- STM CL MOD"", ""J- STM CL MOD + Mix Box"", ""K- STM CL MOD + Angle FLT Box"", ""L- STM CL MOD + Angle FLT / Mix Box"", ""M- STM CL MOD + Top ACS FLT MOD""]","[""1""]",100.0,false
TRANE,Air Handler,BLO MTR,,false,1,2,2,"[""C- ECM"", ""V- VAR SPD""]","[""1""]",100.0,false
TRANE,Air Handler,CAB Width,,false,1,3,3,"[""B- Hyperion - 17.5 IN or TEM 18.5 IN"", ""C- Hyperion - 21.3 IN"", ""D- Hyperion - 23.5 IN""]","[""1""]",100.0,false
TRANE,Air Handler,CL CONN Side,,false,1,7,7,"[""0- None"", ""1- PVC DP RH CL"", ""2- PVC DP LH CL"", ""3- SS DP RH CL"", ""4- SS DP LH CL"", ""5- PVC DP Front CONN"", ""6- SS DP Front CONN""]","[""1""]",100.0,false
TRANE,Air Handler,CTRL,,false,1,3,3,"[""0- CV"", ""A- 2 STG ARF"", ""B- SGL Zone VAV""]","[""1""]",100.0,false
TRANE,Air Handler,CTRL Type,,false,1,3,3,"[""S- 24 V"", ""D- Link or 24 V"", ""3- 3 PH""]","[""1""]",100.0,false
TRANE,Air Handler,Cooling CPTY Range,,false,1,7,7,"[""01- 1.5 - 2 Tons"", ""02- 1.5 - 2 Tons"", ""03- 1.5 - 2.5 Tons"", ""04- 2 - 3.5 Tons"", ""05- 3 - 4 Tons"", ""06- 3- 5 Tons"", ""07- 3.5 - 5 Tons""]","[""2""]",100.0,false
TRANE,Air Handler,ELEC CONN,,false,1,3,3,"[""0- Pig Tails"", ""B- CB"", ""D- Pull DCN""]","[""1""]",100.0,false
TRANE,Air Handler,ELEC HT OPT,,false,1,4,4,"[""A- HTR Fuse"", ""B- INLK DCN SW"", ""C- INLK DCN SW W HTR Fuse"", ""0- None""]","[""1""]",100.0,false
TRANE,Air Handler,FAC,,false,1,5,5,"[""00- Packed Stock"", ""03- 2 SPD VFD STD MTR - E.M CTRL"", ""04- 2 SPD VFD OVS MTR - E.M CTRL"", ""R3- SZVAV VFD STD MTR - ReliaTel CTRL"", ""R4- SZVAV VFD OVS MTR - ReliaTel CTRL""]","[""2""]",100.0,false
TRANE,Air Handler,FAM,,false,1,5,5,"[""E- Leadership - VAR SPD"", ""H- HI EFF"", ""C- REPL / REL"", ""B- Basic"", ""P- Leadership""]","[""1""]",100.0,false
TRANE,Air Handler,FLT,,false,1,4,4,"[""A- 1 IN THWY"", ""B- 2 MERV 8 IN PLT THWY"", ""C- 2 MERV 13 IN PLT THWY"", ""0- None""]","[""1""]",100.0,false
TRANE,Air Handler,Fan,,true,1,2,2,"[""0- STD"", ""4- HI ST""]","[""1""]",100.0,false
TRANE,Air Handler,Feature,,false,1,4,4,"[""0- STD"", ""F- Air-Tite"", ""D- Intergated Whole House Air Cleaner"", ""C- COMM AH""]","[""1""]",100.0,false
TRANE,Air Handler,Flow CTRL,,false,1,3,3,"[""0- None"", ""3- TXV Non BLD"", ""4- ORF""]","[""1""]",100.0,false
TRANE,Air Handler,HT CTRL,,false,1,2,2,"[""0- None"", ""A- 24 V magnetic CONT""]","[""1""]",100.0,false
TRANE,Air Handler,HT STG,,false,1,3,3,"[""0- None"", ""1- SGL"", ""2- DUAL""]","[""1""]",100.0,false
TRANE,Air Handler,Heat Kit,,true,1,0,0,[],"[""2""]",100.0,false
TRANE,Air Handler,Heat Kit 100,,true,1,0,0,[],"[""3""]",100.0,false
TRANE,Air Handler,INSUL,,false,1,2,2,"[""1- Matt Face 1 IN"", ""2- Foil Face 1 IN""]","[""1""]",100.0,false
TRANE,Air Handler,Ingersoll Rand Brands,,true,1,0,0,[],"[""1""]",100.0,false
TRANE,Air Handler,MTR,,false,1,4,4,"[""2- 1/2 h.p"", ""4- 1 h.p"", ""5- 1.5 h.p"", ""7- 3 h.p""]","[""1""]",100.0,false
TRANE,Air Handler,MTR CTRL Box LOC,,false,1,7,7,"[""A- Same side as CL CONN counterswirl"", ""B- Opposite side as CL CONN counterswirl"", ""C- Same side as CL CONN preswirl"", ""D- Opposite side as CL CONN preswirl"", ""E- Front RT"", ""F- Front RT W GRL"", ""G- Bottom RT""]","[""1""]",100.0,false
TRANE,Air Handler,MTR SPD,,false,1,20,20,"[""A- 500 rpm"", ""B- 600 rpm"", ""C- 700 rpm"", ""D- 800 rpm"", ""E- 900 rpm"", ""F- 1000 rpm"", ""G- 1100 rpm"", ""H- 1200 rpm"", ""J- 1300 rpm"", ""K- 1400 rpm"", ""L- 1500 rpm"", ""M- 1600 rpm""]","[""1""]",100.0,false
TRANE,Air Handler,PDT Tier,,false,1,5,5,"[""C- COMM or 24 V"", ""X- COMM or 24 V TAM"", ""4- 24 V Entry Level"", ""6- 24 V Mid Level"", ""8- COMM or 24 V HI Level""]","[""1""]",100.0,false
TRANE,Air Handler,PWR,,false,1,11,11,"[""A- V1"", ""B- V6"", ""C- V8"", ""D- V10"", ""E- V7"", ""F- V9"", ""G- V4"", ""J- V20"", ""K- 240-1-50"", ""L- V11"", ""M- 415-3-50""]","[""1""]",100.0,false
TRANE,Air Handler,PWR SUP,,false,1,2,2,"[""1- V2"", ""2- Dual V ()120 or 230""]","[""1""]",100.0,false
TRANE,Air Handler,Tons CFM,,true,1,0,0,[],"[""1""]",100.0,false
TRANE,Air Handler,Type,,false,1,1,1,"[""TW- AC / HP""]","[""2""]",100.0,false
TRANE,Air Handler,Unit MDL,,false,1,3,3,"[""BCHD- HORZ BLC"", ""BCVD- VERT BLC"", ""BCCD- CP VERT Unit""]","[""4""]",100.0,false
TRANE,Chiller,AMB CTRL,,false,1,2,2,"[""0- STD"", ""1- 0°F (LAC DMP )""]","[""1""]",100.0,false
TRANE,Chiller,AUX SEN,,false,1,4,4,"[""0- None"", ""1- COND H2O TEMP"", ""2- ODR TEMP CWR or Amb Lockout"", ""3- Both COND + ODR TEMP""]","[""1""]",100.0,false
TRANE,Chiller,Acoustic INSUL,,false,1,1,1,"[""X- None""]","[""1""]",100.0,false
TRANE,Chiller,Agency Approval,,false,1,2,2,"[""0- None"", ""3- cULus""]","[""1""]",100.0,false
TRANE,Chiller,Appearance,,false,1,5,5,"[""N- None"", ""A- Architectural LVR PNL"", ""C- Half louvers"", ""G- ACS GRD"", ""B- ACS GRD + half louvers""]","[""1""]",100.0,false
TRANE,Chiller,C / UL Listing,,false,1,2,2,"[""O- WO"", ""U- W""]","[""1""]",100.0,false
TRANE,Chiller,CERT Agency,,false,1,1,1,"[""N- None""]","[""1""]",100.0,false
TRANE,Chiller,CHLR SER,,false,1,2,2,"[""CGW- WC SCL CHLR"", ""CCA- SCL COMP CHLR""]","[""3""]",100.0,false
TRANE,Chiller,CL Type,,false,1,2,2,"[""A- AL Fin"", ""S- Yellow Fin""]","[""1""]",100.0,false
TRANE,Chiller,COMM,,false,1,3,3,"[""0- None"", ""3- Tracer Summit INFC"", ""5- LCI LCI-C INFC""]","[""1""]",100.0,false
TRANE,Chiller,COMP CPTY,,false,1,3,3,"[""1- SML"", ""2- LRG"", ""3- SPL 50 HZ""]","[""1""]",100.0,false
TRANE,Chiller,COMP MTR SRTR,,false,1,2,2,"[""X- ATL SRTR"", ""Y- Wye-delta closed TRSN SRTR""]","[""1""]",100.0,false
TRANE,Chiller,COMP SND,,false,1,2,2,"[""0- None"", ""1- COMP SND Enhancement PKG""]","[""1""]",100.0,false
TRANE,Chiller,COMP SRTR,,false,1,3,3,"[""Y- Y-Delta Closed TRSN"", ""X- X-Line ( ATL )"", ""S- SPL""]","[""1""]",100.0,false
TRANE,Chiller,COND AMB RNG,,false,1,4,4,"[""N- STD AMB RNG (25-115 deg F)"", ""H- HI AMB capability(25-125 deg F)"", ""L- LAC capability (0-115 deg F)"", ""W- Wide AMB capability(0-125 deg F)""]","[""1""]",100.0,false
TRANE,Chiller,COND CL,,false,1,9,9,"[""A- AL"", ""C- STD EFF"", ""D- HI EFF"", ""E- STD EFF HI TEMP"", ""F- HI EFF HI TEMP"", ""R- RMT ARCD"", ""S- SPL"", ""2- CU Fins"", ""4- Complete CTD""]","[""1""]",100.0,false
TRANE,Chiller,COND CONN Type,,false,1,3,3,"[""A- STD Grooved Pipe"", ""C- Marine"", ""S- SPL""]","[""1""]",100.0,false
TRANE,Chiller,COND CPTY,,false,1,3,3,"[""1- Tube Count 1"", ""2- Tube Count 2"", ""3- Tube Count 3""]","[""1""]",100.0,false
TRANE,Chiller,COND Fin material,,false,1,3,3,"[""1- STD AL slit fins"", ""2- CU Fins"", ""4- CompleteCoat EPC fins""]","[""1""]",100.0,false
TRANE,Chiller,COND Frame,,false,1,6,6,"[""B- B Frame"", ""C- C Frame"", ""D- D Frame"", ""E- E Frame"", ""F- F Frame"", ""G- G Frame""]","[""1""]",100.0,false
TRANE,Chiller,COND H2O,,false,1,1,1,"[""2- 2 Pass""]","[""1""]",100.0,false
TRANE,Chiller,COND H2O PR,,false,1,2,2,"[""L- 150 PSI"", ""H- 300 PSI""]","[""1""]",100.0,false
TRANE,Chiller,COND Leaving H2O TEMP,,false,1,1,1,"[""A- STD""]","[""1""]",100.0,false
TRANE,Chiller,COND Leaving HH2O TEMP CTRL,,false,1,2,2,"[""X- None"", ""H- Included""]","[""1""]",100.0,false
TRANE,Chiller,COND TEMP RNG,,false,1,3,3,"[""0- None"", ""1- STD 60-90°F"", ""4- HI 90-130°F""]","[""1""]",100.0,false
TRANE,Chiller,COND Tube Material,,false,1,2,2,"[""N- None"", ""C- STD CU finned tubes""]","[""1""]",100.0,false
TRANE,Chiller,COND Tube Type,,false,1,4,4,"[""A- Enhanced Fin CU - 0.028 IN"", ""B- Smooth Bore CU"", ""C- Smooth Bore CUNI"", ""D- Enhanced Fin CU - 0.025 IN""]","[""1""]",100.0,false
TRANE,Chiller,COND Tubes,,false,1,3,3,"[""F- Enhanced Fin CU"", ""G- Smooth Bore CU"", ""H- Smooth Bore 90/10 CUNI""]","[""1""]",100.0,false
TRANE,Chiller,COND Waterside PR,,false,1,2,2,"[""L- 150 PSI"", ""H- 300 PSI""]","[""1""]",100.0,false
TRANE,Chiller,COND fan/ MTR,,false,1,3,3,"[""N- STD fans W ODP MTR"", ""T- STD fans W TEAO MTR"", ""W- Low Noise Fans""]","[""1""]",100.0,false
TRANE,Chiller,CONF,,false,1,3,3,"[""N- STD EFF"", ""H- HI EFF"", ""A- Extra EFF""]","[""1""]",100.0,false
TRANE,Chiller,CTRL INFC,,false,1,3,3,"[""C- DEL WO COMM"", ""D- DEL W COMM"", ""L- LCI""]","[""1""]",100.0,false
TRANE,Chiller,CTRL Input,,false,1,4,4,"[""N- None"", ""R- RMT CH H2O setpoint"", ""C- RMT COMP inhibit +/or icemaking"", ""B- RMT CWS + COMP inhibit/icemaking""]","[""1""]",100.0,false
TRANE,Chiller,CTRL Label,,false,1,3,3,"[""C- Spanish"", ""E- English"", ""F- French""]","[""1""]",100.0,false
TRANE,Chiller,CTRL Output,,false,1,2,2,"[""N- None"", ""P- PROG RLY for RMT ALM run etc.""]","[""1""]",100.0,false
TRANE,Chiller,CTRL Outputs,,false,1,4,4,"[""X- None"", ""D- CHLR DIFF PR + Percent RLA"", ""P- COND PR (% HPC ) + Percent RLA"", ""V- COND REG VAL CTRL + Percent RLA""]","[""1""]",100.0,false
TRANE,Chiller,CTRL PNL,,false,1,2,2,"[""N- No CONVO"", ""A- 15A 115 V CONVO (60Hz)""]","[""1""]",100.0,false
TRANE,Chiller,CTRL PNL Accessories,,false,1,1,1,"[""N- None""]","[""1""]",100.0,false
TRANE,Chiller,CTRL input accessories,,false,1,4,4,"[""N- No RMT inputs"", ""R- Ext. EVAP leaving H2O setpoint"", ""C- Ext. current limit setpoint"", ""B- Ext. leaving H2O + current limit setpoint""]","[""1""]",100.0,false
TRANE,Chiller,CTRL output accessories,,false,1,4,4,"[""N- No output OPT"", ""A- ALM RLY outputs"", ""C- Icemaking I / O"", ""D- ALM RLY outputs + Icemaking I / O""]","[""1""]",100.0,false
TRANE,Chiller,Configure,,true,1,0,0,[],"[""1""]",100.0,false
TRANE,Chiller,DIFF PR Transducer,,false,1,2,2,"[""O- WO"", ""D- W""]","[""1""]",100.0,false
TRANE,Chiller,DIGT COMM INFC,,false,1,4,4,"[""X- None"", ""5- LCI"", ""7- BNT MS / TP"", ""8- Modbus""]","[""1""]",100.0,false
TRANE,Chiller,DZN CTRL,,false,1,2,2,"[""1- WCBU (Pueblo, CO)"", ""2- LCBU (Charmes, France)""]","[""1""]",100.0,false
TRANE,Chiller,DZN SPL,,false,1,2,2,"[""X- None"", ""S- SPL""]","[""1""]",100.0,false
TRANE,Chiller,ELEC PROT,,false,1,4,4,"[""0- None"", ""5- 10,000 Amp short CKT rating"", ""4- 35,000 Amp short CKT rating"", ""6- 65,000 Amp short CKT rating""]","[""1""]",100.0,false
TRANE,Chiller,EVAP,,false,1,16,16,"[""B1- B1 EVAP"", ""B2- B2 EVAP"", ""C1- C1 EVAP"", ""C2- C2 EVAP"", ""D1- D1 EVAP"", ""D2- D2 EVAP"", ""D3- D3 EVAP"", ""D4- D4 EVAP"", ""D5- D5 EVAP"", ""D6- D6 EVAP"", ""E1- E1 EVAP"", ""F1- F1 EVAP""]","[""2""]",100.0,false
TRANE,Chiller,EVAP APP,,false,1,1,1,"[""N- STD""]","[""1""]",100.0,false
TRANE,Chiller,EVAP CONN Type,,false,1,1,1,"[""A- STD Grooved Pipe""]","[""1""]",100.0,false
TRANE,Chiller,EVAP CPTY,,false,1,3,3,"[""1- Tube Count 1"", ""2- Tube Count 2"", ""3- Tube Count 3""]","[""1""]",100.0,false
TRANE,Chiller,EVAP Frame,,false,1,6,6,"[""B- B Frame"", ""C- C Frame"", ""D- D Frame"", ""E- E Frame"", ""F- F Frame"", ""G- G Frame""]","[""1""]",100.0,false
TRANE,Chiller,EVAP H2O CONF,,false,1,3,3,"[""2- 2 Pass"", ""3- 3 Pass"", ""4- 4 Pass""]","[""1""]",100.0,false
TRANE,Chiller,EVAP H2O CONN,,false,1,2,2,"[""L- LH"", ""R- RH""]","[""1""]",100.0,false
TRANE,Chiller,EVAP H2O PR,,false,1,2,2,"[""L- 150 PSI"", ""H- 300 PSI""]","[""1""]",100.0,false
TRANE,Chiller,EVAP H2O Pass,,false,1,3,3,"[""2- 2 Pass"", ""3- 3 Pass"", ""4- 4 Pass""]","[""1""]",100.0,false
TRANE,Chiller,EVAP H2O Side PR,,false,1,2,2,"[""L- 150 PSI"", ""H- 350 PSI""]","[""1""]",100.0,false
TRANE,Chiller,EVAP Leaving TEMP,,false,1,5,5,"[""1- STD 40 to 65°F"", ""2- Low 0 to 39°F"", ""3- Ice-Making 20 to 65°F"", ""4- Ice-Making 0 to 39°F Daytime"", ""S- SPL""]","[""1""]",100.0,false
TRANE,Chiller,EVAP Tube,,false,1,2,2,"[""A- Enhanced fin CU ( all fluids )"", ""W- Enhanced fin CU ( H2O only )""]","[""1""]",100.0,false
TRANE,Chiller,EVAP insulation,,false,1,4,4,"[""N- 2 pass 0.75 IN"", ""P- 3 pass 0.75 IN"", ""Q- 2 pass 1.25 IN"", ""R- 3 pass 1.25 IN""]","[""1""]",100.0,false
TRANE,Chiller,EXPN Valve,,false,1,1,1,"[""N- TXV""]","[""1""]",100.0,false
TRANE,Chiller,EXT Base Loading,,false,1,3,3,"[""X- None"", ""2- 2–10 Vdc input"", ""4- 4–20 mA input""]","[""1""]",100.0,false
TRANE,Chiller,EXT H2O Current Limits,,false,1,3,3,"[""X- None"", ""2- 2–10 Vdc input"", ""4- 4–20 mA input""]","[""1""]",100.0,false
TRANE,Chiller,Electrical Accessories,,false,1,1,1,"[""N- None""]","[""1""]",100.0,false
TRANE,Chiller,FAC Charge,,false,1,4,4,"[""A- REF Charge R4"", ""B- N2 Charge ( R4 FSD )"", ""C- REF Charge R-513A"", ""D- N2 Charge ( R-513A FSD )""]","[""1""]",100.0,false
TRANE,Chiller,FAC Test,,false,1,3,3,"[""X- STD"", ""C- Witness"", ""D- Performance""]","[""1""]",100.0,false
TRANE,Chiller,Feed Type,,false,1,3,3,"[""N- TERM Block"", ""D- Disconnector Key"", ""C- CB""]","[""1""]",100.0,false
TRANE,Chiller,HGBP,,false,1,2,2,"[""N- None"", ""H- HGBP function included""]","[""1""]",100.0,false
TRANE,Chiller,INFC,,false,1,1,1,"[""T- Tracer AdaptiView TD7 DISP""]","[""1""]",100.0,false
TRANE,Chiller,ISO VAL,,false,1,2,2,"[""O- WO"", ""V- W""]","[""1""]",100.0,false
TRANE,Chiller,Ice Making,,false,1,3,3,"[""X- None"", ""A- Ice Making W RLY"", ""B- Ice Making WO RLY""]","[""1""]",100.0,false
TRANE,Chiller,Incoming PWR line,,false,1,2,2,"[""1- SPP"", ""2- DPP""]","[""1""]",100.0,false
TRANE,Chiller,Input CTRL,,false,1,2,2,"[""N- None"", ""R- EXT Leaving H2O Setpoint""]","[""1""]",100.0,false
TRANE,Chiller,Install Accessories,,false,1,4,4,"[""N- None"", ""R- Neoprene Vibration ISO"", ""F- Adapter Kit for Flange"", ""G- ISO and Flange Kits""]","[""1""]",100.0,false
TRANE,Chiller,Installation,,false,1,6,6,"[""N- None"", ""R- Neoprene in shear unit ISO"", ""F- Flange kit for H2O CONN"", ""G- Neoprene ISO + Flange kit"", ""E- Seismic elastomeric ISO pads"", ""S- Seismic SPG ISO""]","[""1""]",100.0,false
TRANE,Chiller,Label Literature,,false,1,3,3,"[""C- Spanish"", ""E- English"", ""F- French""]","[""1""]",100.0,false
TRANE,Chiller,Language,,false,1,1,1,"[""P- Portuguese/Spanish""]","[""1""]",100.0,false
TRANE,Chiller,MFR LOC,,false,1,1,1,"[""B- Brazil""]","[""1""]",100.0,false
TRANE,Chiller,Manufacturing,,false,1,1,1,"[""U- WCBU Pueblo CO USA""]","[""1""]",100.0,false
TRANE,Chiller,Manufacturing LOC,,false,1,1,1,"[""U- Pueblo CO USA""]","[""1""]",100.0,false
TRANE,Chiller,Max RLA SRTR,,false,1,25,25,"[""C- 277 max RLA (Fixed SPD )"", ""E- 364 max RLA (Fixed SPD )"", ""G- 126 max RLA ( DR + PNL )"", ""H- 150 max RLA ( DR + PNL )"", ""J- 185 max RLA ( DR + PNL )"", ""K- 234 max RLA ( DR + PNL )"", ""L- 279 max RLA ( DR + PNL )"", ""M- 316 max RLA ( DR + PNL )"", ""N- 366 max RLA ( DR + PNL )"", ""Q- 397 max RLA (Fixed SPD )"", ""R- 476 max RLA (Fixed SPD )"", ""T- 598 max RLA (Fixed SPD )""]","[""1""]",100.0,false
TRANE,Chiller,OPT,,false,1,17,17,"[""A- Architectural LVR PNL"", ""B- CTRL PWR XFMR"", ""C- CONVO"", ""D- LAC Lockout SEN"", ""F- MECH DCN SW"", ""G- LAC OPR"", ""H- SND Attenuator"", ""J- RMT EVAP"", ""K- CL PROT"", ""M- ACS GRD"", ""N- Neoprene ISO"", ""P- CB ( SPP )""]","[""1""]",100.0,false
TRANE,Chiller,OPT 1,,false,1,3,3,"[""0- None"", ""A- NFD SW"", ""2- Dual CKT""]","[""1""]",100.0,false
TRANE,Chiller,OPT 2,,false,1,2,2,"[""0- None"", ""B- HGBP VAL""]","[""1""]",100.0,false
TRANE,Chiller,OPT 3,,false,1,3,3,"[""0- None"", ""D- SUC SERV VAL"", ""B- HGBP VAL""]","[""1""]",100.0,false
TRANE,Chiller,OPT 4,,false,1,3,3,"[""0- None"", ""D- SUC SERV VAL"", ""F- PR Gauges + PPG""]","[""1""]",100.0,false
TRANE,Chiller,OPT 5,,false,1,3,3,"[""0- None"", ""F- PR Gauges + PPG"", ""G- RA SEN""]","[""1""]",100.0,false
