Customer Name,Customer Number,Customer Key,Source,Last Billing Date (Any Stream)
Sumco Phoenix Corporation,SSSI,SSSIMECH_GP,MECH_GP,2010-05-01 00:00:00
Sumlex Investments Llc,SUMLEX,SUMLEXMECH_GP,MECH_GP,2007-03-01 00:00:00
Summit Bhc,WV990286,WV990286SERV_GP,SERV_GP,2025-11-01 00:00:00
"Summit Energy Services, Inc.",SUMMIT ENERGY,SUMMIT ENERGYMECH_GP,MECH_GP,2006-05-01 00:00:00
Summit Express - Powell,TN991964,TN991964SERV_GP,SERV_GP,2025-12-09 00:00:00
Summit Express Clinic - Bearden Hill,TN991937,TN991937SERV_GP,SERV_GP,2025-11-01 00:00:00
Summit Medical Group,TN992123,TN992123SERV_GP,SERV_GP,2025-12-31 00:00:00
Summit Packaging Solutions Llc,SUMMIT PACK,SUMMIT PACKMECH_GP,MECH_GP,2023-07-01 00:00:00
Summit Supply Group Llc,CN992078,CN992078SERV_GP,SERV_GP,2024-01-04 00:00:00
Sun Chemical Corp,SUN CHEMICAL,SUN CHEMICALMECH_GP,MECH_GP,2008-07-01 00:00:00
"Sun Chemical Corp, Franklin",SUN CHEMICAL FR,SUN CHEMICAL FRMECH_GP,MECH_GP,2013-01-01 00:00:00
Sun Chemicals Corp,CN991181,CN991181SERV_GP,SERV_GP,2026-01-01 00:00:00
"Sun Properties, Llc",LX990259,LX990259SERV_GP,SERV_GP,2025-11-01 00:00:00
Sunbelt Rentals,LX990203,LX990203SERV_GP,SERV_GP,2025-09-01 00:00:00
Sunbelt Rentals Climate Control,LX990408,LX990408SERV_GP,SERV_GP,2022-07-05 00:00:00
"Sunbelt Rentals, Inc #1466",WV990280,WV990280SERV_GP,SERV_GP,2025-11-06 00:00:00
Sungwoo Hitech America Corp,TN992058,TN992058SERV_GP,SERV_GP,2025-08-05 00:00:00
Sunrise Manor,LV990464,LV990464SERV_GP,SERV_GP,2025-12-26 00:00:00
Superior Automotive Group,CN990216,CN990216SERV_GP,SERV_GP,2022-05-21 00:00:00
Superior Car Wash Solutions,LV990438,LV990438SERV_GP,SERV_GP,2022-05-09 00:00:00
Supremex,IN990480,IN990480SERV_GP,SERV_GP,2025-11-26 00:00:00
Supremex Midwest,IN990377,IN990377SERV_GP,SERV_GP,2025-12-01 00:00:00
Sur La Table Bdc,IN990407,IN990407SERV_GP,SERV_GP,2026-01-01 00:00:00
Sure Group Dba The Cincinnati Air Conditioning Co.,CN992355,CN992355SERV_GP,SERV_GP,2025-07-18 00:00:00
Sure Mechanical,SURE MECHANICAL,SURE MECHANICALMECH_GP,MECH_GP,2023-01-01 00:00:00
Swaggertys Sausage Co Inc,TN992234,TN992234SERV_GP,SERV_GP,2025-11-01 00:00:00
Swing Fit Golf Club,CN992104,CN992104SERV_GP,SERV_GP,2022-02-10 00:00:00
Sycamore Community Schools,CN991532,CN991532SERV_GP,SERV_GP,2026-01-01 00:00:00
Syensqo Mount Pleasant,NV15098,NV15098SERV_GP,SERV_GP,2025-12-01 00:00:00
Symmetry Surgical Inc,NV00026,NV00026SERV_GP,SERV_GP,2024-06-01 00:00:00
Systecon,SYSTECON,SYSTECONMECH_GP,MECH_GP,2025-08-01 00:00:00
T Rex Arms,NV00115,NV00115SERV_GP,SERV_GP,2021-04-21 00:00:00
Tabernacle Presbyterian Church,IN050004,IN050004SERV_GP,SERV_GP,2021-05-01 00:00:00
Tain Investments Iii Llc,DY991112,DY991112SERV_GP,SERV_GP,2025-12-22 00:00:00
Takoma Properties,CN990992,CN990992SERV_GP,SERV_GP,2023-07-31 00:00:00
Tallulah Llc,TN991741,TN991741SERV_GP,SERV_GP,2025-12-01 00:00:00
Tamarack Marketplace,WV990269,WV990269SERV_GP,SERV_GP,2025-12-15 00:00:00
Tammie Price,TN992059,TN992059SERV_GP,SERV_GP,2021-07-20 00:00:00
Tamsah Enterprises,TAMSAH,TAMSAHMECH_GP,MECH_GP,2010-11-01 00:00:00
Tape Products,TAPE PRODUCTS,TAPE PRODUCTSMECH_GP,MECH_GP,2006-05-01 00:00:00
Target Management & Leasing Inc,CN992116,CN992116SERV_GP,SERV_GP,2022-12-01 00:00:00
Taylor Regional Hospital,LV990511,LV990511SERV_GP,SERV_GP,2025-05-01 00:00:00
Taylored Fmi Llc.,LV990365,LV990365SERV_GP,SERV_GP,2020-12-01 00:00:00
Tbd Foods Dba Golden Corral,LX990446,LX990446SERV_GP,SERV_GP,2023-05-21 00:00:00
Techmah Cmf Llc,TN992150,TN992150SERV_GP,SERV_GP,2025-01-02 00:00:00
Techmer Pm Llc,TN992233,TN992233SERV_GP,SERV_GP,2025-11-01 00:00:00
Tekran Instruments Corporation,TN200620,TN200620SERV_GP,SERV_GP,2025-12-01 00:00:00
Tekworx,CN992053,CN992053SERV_GP,SERV_GP,2024-10-16 00:00:00
Teledyne,TN991250,TN991250SERV_GP,SERV_GP,2021-04-14 00:00:00
Tenbarge,IN990502,IN990502SERV_GP,SERV_GP,2025-06-01 00:00:00
Tender Mercies Inc,CN991539,CN991539SERV_GP,SERV_GP,2026-01-08 00:00:00
Tennant Packaging,CN991981,CN991981SERV_GP,SERV_GP,2022-11-29 00:00:00
Tennessee Cancer Specialists,TN992091,TN992091SERV_GP,SERV_GP,2025-12-08 00:00:00
Tennessee Endoscopy Center,TN992065,TN992065SERV_GP,SERV_GP,2021-09-08 00:00:00
Tennessee Medical Partners,NV00084,NV00084SERV_GP,SERV_GP,2025-12-23 00:00:00
Tennis-Point,CN992092,CN992092SERV_GP,SERV_GP,2025-11-01 00:00:00
Tera Data,CN991345,CN991345SERV_GP,SERV_GP,2025-11-04 00:00:00
Teresa Taylor,TN991843,TN991843SERV_GP,SERV_GP,2025-05-21 00:00:00
Terillium Inc.,TERILLIUMINC,TERILLIUMINCMECH_GP,MECH_GP,2025-07-01 00:00:00
Terrex Development & Construction,TERREX,TERREXMECH_GP,MECH_GP,2024-12-01 00:00:00
Tgt Transportation,CN992135,CN992135SERV_GP,SERV_GP,2023-02-06 00:00:00
Tgt Transportation,TGT,TGTMECH_GP,MECH_GP,2023-04-01 00:00:00
Thaler Machine,THALER MACHINE,THALER MACHINEMECH_GP,MECH_GP,2011-12-01 00:00:00
The Azek Company,DY991001,DY991001SERV_GP,SERV_GP,2026-01-01 00:00:00
The Benison,CN992113,CN992113SERV_GP,SERV_GP,2024-05-28 00:00:00
The Bridge At Hickory Woods,NV15005,NV15005SERV_GP,SERV_GP,2025-11-13 00:00:00
The Bristol Group,THEBRISTOLGROUP,THEBRISTOLGROUPMECH_GP,MECH_GP,2026-01-01 00:00:00
The C.W. Zumbiel Company,CN992234,CN992234SERV_GP,SERV_GP,2023-08-08 00:00:00
The Chop House Hendersonville,NV00123,NV00123SERV_GP,SERV_GP,2021-11-05 00:00:00
The Chop House Murfreesboro,NV00124,NV00124SERV_GP,SERV_GP,2021-11-05 00:00:00
The Christ Hospital,CN991319,CN991319SERV_GP,SERV_GP,2025-06-29 00:00:00
The Community Builders,THE COMMUNITY,THE COMMUNITYMECH_GP,MECH_GP,2005-08-01 00:00:00
"The Dennis Group, Llc",DENNIS GROUP,DENNIS GROUPMECH_GP,MECH_GP,2020-02-01 00:00:00
The Equity Group Five,CN991853,CN991853SERV_GP,SERV_GP,2022-07-01 00:00:00
The Equity Group Four,CN991019,CN991019SERV_GP,SERV_GP,2022-09-02 00:00:00
The Escape Game,THEESCAPEGAME,THEESCAPEGAMEMECH_GP,MECH_GP,2019-10-01 00:00:00
The Ew Scripps Co,TN991256,TN991256SERV_GP,SERV_GP,2025-11-03 00:00:00
The Forum At The Crossing,IN990173,IN990173SERV_GP,SERV_GP,2020-10-01 00:00:00
The Gentry At Hurstborne,LV990534,LV990534SERV_GP,SERV_GP,2025-09-02 00:00:00
The Hearing And Speech Center,LX990416,LX990416SERV_GP,SERV_GP,2025-11-03 00:00:00
The Homeplace At Midway,LX990390,LX990390SERV_GP,SERV_GP,2025-12-14 00:00:00
The Ht Hackney Co. Wv,WV990298,WV990298SERV_GP,SERV_GP,2025-10-01 00:00:00
The Indoor Tennis Club,THE INDOOR TENN,THE INDOOR TENNMECH_GP,MECH_GP,2021-07-01 00:00:00
The Leasing Group,LV990354,LV990354SERV_GP,SERV_GP,2022-04-05 00:00:00
The Macomb Group,CN992319,CN992319SERV_GP,SERV_GP,2025-11-01 00:00:00
The Madison Farm,NV15031,NV15031SERV_GP,SERV_GP,2023-01-27 00:00:00
The Martin Brower Company Llc,NV15026,NV15026SERV_GP,SERV_GP,2024-12-01 00:00:00
The Midwest Sea Salt Company,CN992270,CN992270SERV_GP,SERV_GP,2025-04-01 00:00:00
The Oaks Church,CN992232,CN992232SERV_GP,SERV_GP,2025-11-04 00:00:00
The Pain Treatment Center,LX990170,LX990170SERV_GP,SERV_GP,2025-05-01 00:00:00
"The Peterson Company, Llc",THEPETERSONCO,THEPETERSONCOMECH_GP,MECH_GP,2026-01-01 00:00:00
The Pickle Lodge,CN992308,CN992308SERV_GP,SERV_GP,2024-11-12 00:00:00
The Pointe At Lifespring,TN992063,TN992063SERV_GP,SERV_GP,2025-11-13 00:00:00
The Proctor & Gamble Company,CN990659,CN990659SERV_GP,SERV_GP,2025-12-03 00:00:00
The Regency,REGENCY,REGENCYMECH_GP,MECH_GP,2011-04-01 00:00:00
The Simple Grill,NV00163,NV00163SERV_GP,SERV_GP,2021-12-06 00:00:00
The Simpson Organization,NV00051,NV00051SERV_GP,SERV_GP,2024-04-01 00:00:00
The Springs At Oldham Reserve,LV990512,LV990512SERV_GP,SERV_GP,2025-12-03 00:00:00
The Square,LX990347,LX990347SERV_GP,SERV_GP,2024-03-21 00:00:00
The Stratford,IN990359,IN990359SERV_GP,SERV_GP,2021-02-01 00:00:00
The Target Group,CN992022,CN992022SERV_GP,SERV_GP,2021-02-25 00:00:00
The Tennessean Hoa - Billing,TN991982,TN991982SERV_GP,SERV_GP,2025-12-22 00:00:00
The Walker Company,LX990384,LX990384SERV_GP,SERV_GP,2021-08-19 00:00:00
The Wine Shop,WV990176,WV990176SERV_GP,SERV_GP,2025-10-01 00:00:00
Thermal Care Inc C/O Pgna Inc,CN992311,CN992311SERV_GP,SERV_GP,2025-04-30 00:00:00
"Therma-Tron-X, Inc",THERMA-TRON-X,THERMA-TRON-XMECH_GP,MECH_GP,2018-11-01 00:00:00
Third Eye Brewing Company,CN992115,CN992115SERV_GP,SERV_GP,2025-07-14 00:00:00
Third Rock Consultants Llc,LX990439,LX990439SERV_GP,SERV_GP,2025-09-01 00:00:00
Thoma & Sutton Corporation Ofc,THOMA & SUTTON,THOMA & SUTTONMECH_GP,MECH_GP,2005-11-01 00:00:00
Thomas & Marker Construction Co.,THOMA & MARKER,THOMA & MARKERMECH_GP,MECH_GP,2006-10-01 00:00:00
Thomas Clark Solutions Llc,LX990472,LX990472SERV_GP,SERV_GP,2025-11-01 00:00:00
Thomas Overton,TN992008,TN992008SERV_GP,SERV_GP,2020-11-09 00:00:00
Thompson Hine Llp,DY991062,DY991062SERV_GP,SERV_GP,2025-08-04 00:00:00
Thompson Logistics Assets Llc  C/O Cushman & Wakefield,DY991008,DY991008SERV_GP,SERV_GP,2023-06-15 00:00:00
Thoth Llc,TN992225,TN992225SERV_GP,SERV_GP,2025-08-08 00:00:00
Three Bond International Inc.,CN991395,CN991395SERV_GP,SERV_GP,2026-01-08 00:00:00
"Three Rivers Sheet Metal, Inc.",THREE RIVERS,THREE RIVERSMECH_GP,MECH_GP,2015-01-01 00:00:00
Threshold Church At Union Centre,CN991551,CN991551SERV_GP,SERV_GP,2021-12-23 00:00:00
Thyssenkrupp Bilstein,THYSSENKRUPP,THYSSENKRUPPMECH_GP,MECH_GP,2014-07-01 00:00:00
Thyssenkrupp Bilstein Of America,CN990760,CN990760SERV_GP,SERV_GP,2025-07-02 00:00:00
Tippecanoe School Corporation,TF990000,TF990000SERV_GP,SERV_GP,2025-12-19 00:00:00
Tipton County Courthouse,IN990078,IN990078SERV_GP,SERV_GP,2025-12-31 00:00:00
Tipton Interest Inc,TIPT,TIPTMECH_GP,MECH_GP,2025-11-01 00:00:00
Tipton Interests,CN990421,CN990421SERV_GP,SERV_GP,2025-12-26 00:00:00
Tipton Mills Foods Llc,IN990365,IN990365SERV_GP,SERV_GP,2022-05-11 00:00:00
Title Boxing Club,CN992297,CN992297SERV_GP,SERV_GP,2024-07-09 00:00:00
Tjh Construction Company,LX990382,LX990382SERV_GP,SERV_GP,2022-04-22 00:00:00
Tko Graphix,IN990368,IN990368SERV_GP,SERV_GP,2021-07-15 00:00:00
Tlg Peterbilt,CN992060,CN992060SERV_GP,SERV_GP,2025-12-04 00:00:00
Tlp 117 Collins Llc,IN990517,IN990517SERV_GP,SERV_GP,2025-11-14 00:00:00
Tn Medical Properties,TN991811,TN991811SERV_GP,SERV_GP,2025-12-15 00:00:00
Tolsma Legacy Trust,TN992211,TN992211SERV_GP,SERV_GP,2025-06-30 00:00:00
Tomz Corp,IN990399,IN990399SERV_GP,SERV_GP,2024-12-02 00:00:00
Top Seed Tennis Club,LX990363,LX990363SERV_GP,SERV_GP,2025-06-04 00:00:00
Topgolf,CN992272,CN992272SERV_GP,SERV_GP,2024-01-25 00:00:00
Topgolf Nashville,NV15040,NV15040SERV_GP,SERV_GP,2025-11-03 00:00:00
Topura America Fastener Inc,TN992023,TN992023SERV_GP,SERV_GP,2021-11-24 00:00:00
"Topy America, Inc.",LX950048,LX950048SERV_GP,SERV_GP,2025-12-17 00:00:00
"Total Restoration Solutions, Llc",CN991954,CN991954SERV_GP,SERV_GP,2021-04-13 00:00:00
Tower Condominiums C/O Stanton Group,NV15095,NV15095SERV_GP,SERV_GP,2026-01-01 00:00:00
Town & Country Ford,LV990443,LV990443SERV_GP,SERV_GP,2024-08-06 00:00:00
Town & Country Industries,NV00171,NV00171SERV_GP,SERV_GP,2025-12-09 00:00:00
Towne Blvd Church Of God,TOWNE BLVD CHUR,TOWNE BLVD CHURMECH_GP,MECH_GP,2010-10-01 00:00:00
Towne Management,CN990799,CN990799SERV_GP,SERV_GP,2023-12-01 00:00:00
Towne Prop Asset Mgmnt Company,CN991067,CN991067SERV_GP,SERV_GP,2025-10-01 00:00:00
Towne Properties - Park Place At Lytle,CN991178,CN991178SERV_GP,SERV_GP,2025-11-19 00:00:00
Toyo Automotive Parts Usa Inc,NV00134,NV00134SERV_GP,SERV_GP,2023-11-14 00:00:00
Toyota Tsusho,TN200302,TN200302SERV_GP,SERV_GP,2025-12-17 00:00:00
"Toyota Tsusho Nexty Electronics America, Inc. (Ttnea)",TN991893,TN991893SERV_GP,SERV_GP,2026-01-06 00:00:00
Tp Mechanical,CN991535,CN991535SERV_GP,SERV_GP,2023-05-24 00:00:00
Tpg Plastics Llc,NV15027,NV15027SERV_GP,SERV_GP,2025-08-11 00:00:00
Tractor Supply Company,NV15101,NV15101SERV_GP,SERV_GP,2026-01-01 00:00:00
Trade Mark Industrial Llc,LX990254,LX990254SERV_GP,SERV_GP,2025-10-01 00:00:00
Tradelane Properties,CN992196,CN992196SERV_GP,SERV_GP,2023-05-16 00:00:00
Tradelane Properties,TRADELANE,TRADELANEMECH_GP,MECH_GP,2024-08-01 00:00:00
Traders Point Christian Academy,IN990126,IN990126SERV_GP,SERV_GP,2024-10-28 00:00:00
Trane,CN991819,CN991819SERV_GP,SERV_GP,2020-11-07 00:00:00
Trane,TRANE,TRANEMECH_GP,MECH_GP,2026-01-01 00:00:00
Trane - La Crosse Claims Dept,NV00052,NV00052SERV_GP,SERV_GP,2021-07-15 00:00:00
Trane Company,TN960715,TN960715SERV_GP,SERV_GP,2025-04-02 00:00:00
"Trane Us, Inc","TRANE US, INC","TRANE US, INCMECH_GP",MECH_GP,2013-08-01 00:00:00
Trans American Mgmt. Corporation,TRANS AMERICAN,TRANS AMERICANMECH_GP,MECH_GP,2012-08-01 00:00:00
Transport International Pool,CN950224,CN950224SERV_GP,SERV_GP,2024-08-05 00:00:00
Tranzonic Companies,TN991313,TN991313SERV_GP,SERV_GP,2025-12-16 00:00:00
Travel Inn Motel,CN992217,CN992217SERV_GP,SERV_GP,2023-01-17 00:00:00
Treality Svs,DY991087,DY991087SERV_GP,SERV_GP,2026-01-01 00:00:00
Trenwa,CN991409,CN991409SERV_GP,SERV_GP,2023-11-16 00:00:00
Trevecca Community Church,TRE001,TRE001SERV_GP,SERV_GP,2025-11-01 00:00:00
"Tri Health, Inc",TRIHEALTH,TRIHEALTHMECH_GP,MECH_GP,2016-10-01 00:00:00
Tri State Mechanical,TRISTATEMECHANI,TRISTATEMECHANIMECH_GP,MECH_GP,2024-08-01 00:00:00
Tri-County Assembly Of God Dba New Hew Heights Church,CN990826,CN990826SERV_GP,SERV_GP,2025-11-01 00:00:00
"Trihealth, Inc",CN991012,CN991012SERV_GP,SERV_GP,2024-05-01 00:00:00
Trilogy,CN992347,CN992347SERV_GP,SERV_GP,2025-12-01 00:00:00
Trilogy Health Services,CN992362,CN992362SERV_GP,SERV_GP,2025-11-01 00:00:00
"Trilogy Healthcare Of Lancaster, Llc D/B/A The Springs At Wyando",DY991180,DY991180SERV_GP,SERV_GP,2025-12-09 00:00:00
Trilogy Healthecare Of Hilliard Llc,DY991155,DY991155SERV_GP,SERV_GP,2025-12-01 00:00:00
Trim Parts,CN990398,CN990398SERV_GP,SERV_GP,2025-11-01 00:00:00
Triple Creek Retirement,CN992343,CN992343SERV_GP,SERV_GP,2025-12-03 00:00:00
Triple Hearts Llc Dba Tack House Pub,LX990432,LX990432SERV_GP,SERV_GP,2023-03-29 00:00:00
"Triple Net Properties, Llc",TRIPLE NET,TRIPLE NETMECH_GP,MECH_GP,2007-07-01 00:00:00
Tristar Horizon Medical Center,NV00006,NV00006SERV_GP,SERV_GP,2025-12-16 00:00:00
Triversity Construction/Ghost Baby,CN992119,CN992119SERV_GP,SERV_GP,2021-05-19 00:00:00
True Manufacturing,TN992017,TN992017SERV_GP,SERV_GP,2023-05-10 00:00:00
Tsc Apparel,CN992017,CN992017SERV_GP,SERV_GP,2022-09-27 00:00:00
Tsg Manufacturing,DY990923,DY990923SERV_GP,SERV_GP,2025-11-07 00:00:00
Tsuda Usa Corporation,IN990391,IN990391SERV_GP,SERV_GP,2025-03-27 00:00:00
Ttgroup America Inc.,CN992314,CN992314SERV_GP,SERV_GP,2025-09-01 00:00:00
Tuff 2200 Sutherland Ave Llc,TN992188,TN992188SERV_GP,SERV_GP,2026-01-01 00:00:00
Tuff Torq - Residence,TN991929,TN991929SERV_GP,SERV_GP,2022-09-15 00:00:00
Tuff Torq Corporation,TN960653,TN960653SERV_GP,SERV_GP,2025-12-16 00:00:00
"Turnbull Wahlert Construction, Inc. Llc",TURNBULL,TURNBULLMECH_GP,MECH_GP,2022-04-01 00:00:00
Turner Construction Co.,TURNER,TURNERMECH_GP,MECH_GP,2005-09-01 00:00:00
Tw Development Group Llc,CN992112,CN992112SERV_GP,SERV_GP,2021-03-30 00:00:00
Twg Development,IN990388,IN990388SERV_GP,SERV_GP,2025-03-01 00:00:00
Twiktenn The Simpson Organization,TN991968,TN991968SERV_GP,SERV_GP,2022-06-28 00:00:00
U Line,DY991030,DY991030SERV_GP,SERV_GP,2025-06-01 00:00:00
Ube Automotive North America,UBE AUTOMOTIVE,UBE AUTOMOTIVEMECH_GP,MECH_GP,2006-01-01 00:00:00
Ubs Financial Services Inc,DY990930,DY990930SERV_GP,SERV_GP,2025-10-25 00:00:00
Uc Health,CN992137,CN992137SERV_GP,SERV_GP,2024-02-29 00:00:00
Ugn,CN991773,CN991773SERV_GP,SERV_GP,2026-01-07 00:00:00
Ugn Inc,LX990370,LX990370SERV_GP,SERV_GP,2025-09-01 00:00:00
Ugn Inc.,UGN,UGNMECH_GP,MECH_GP,2021-07-01 00:00:00
Uhaul Co Of Kentucky,LV990461,LV990461SERV_GP,SERV_GP,2022-10-19 00:00:00
Uk Center For Applied Energy Research,LX990175,LX990175SERV_GP,SERV_GP,2025-07-01 00:00:00
Unifirst Corporation,NV15072,NV15072SERV_GP,SERV_GP,2025-10-02 00:00:00
Unifirst Corporation,UNIFIRST,UNIFIRSTMECH_GP,MECH_GP,2008-08-01 00:00:00
Union County Indiana,UNION CNT IND,UNION CNT INDMECH_GP,MECH_GP,2013-05-01 00:00:00
"Union Odc Brep I, Llc",DY991092,DY991092SERV_GP,SERV_GP,2024-03-14 00:00:00
Union Station - City Of Indianapolis,IN990487,IN990487SERV_GP,SERV_GP,2025-12-23 00:00:00
Union Station C/O Kennmar,IN990451,IN990451SERV_GP,SERV_GP,2024-11-06 00:00:00
Unit Building Services,UNIT BLDG,UNIT BLDGMECH_GP,MECH_GP,2026-01-01 00:00:00
United Construction,UNITED CONSTRUC,UNITED CONSTRUCMECH_GP,MECH_GP,2018-06-01 00:00:00
"United Group Services, Inc.",UNITED GROUP,UNITED GROUPMECH_GP,MECH_GP,2016-04-01 00:00:00
United Services Corporation,TN991835,TN991835SERV_GP,SERV_GP,2025-11-01 00:00:00
United States Cold Storage,NV15082,NV15082SERV_GP,SERV_GP,2025-10-01 00:00:00
Univeristy Tower,TN992191,TN992191SERV_GP,SERV_GP,2025-01-23 00:00:00
Universal Transportation Systems,CN992123,CN992123SERV_GP,SERV_GP,2024-12-23 00:00:00
University Health Systems,TN991858,TN991858SERV_GP,SERV_GP,2023-01-16 00:00:00
University Of Charleston,WV990219,WV990219SERV_GP,SERV_GP,2025-11-01 00:00:00
University Of Ky - Poultry Res,LX960004,LX960004SERV_GP,SERV_GP,2022-07-08 00:00:00
University Physicians Association Inc,TN992057,TN992057SERV_GP,SERV_GP,2021-09-29 00:00:00
"Unlimited Systems, Llc",UNLIMITED SYSTE,UNLIMITED SYSTEMECH_GP,MECH_GP,2015-01-01 00:00:00
Upm Pharmaceuticals,TN991322,TN991322SERV_GP,SERV_GP,2026-01-01 00:00:00
Ups Supply Chain Solutions,LV990496,LV990496SERV_GP,SERV_GP,2025-10-27 00:00:00
Upstream Rehilbilitation,TN992071,TN992071SERV_GP,SERV_GP,2021-10-13 00:00:00
Urban Sites,URBAN SITES,URBAN SITESMECH_GP,MECH_GP,2018-12-01 00:00:00
Urban Stead Cheese Company,CN991946,CN991946SERV_GP,SERV_GP,2025-12-15 00:00:00
Us Cellular,TN991247,TN991247SERV_GP,SERV_GP,2023-01-03 00:00:00
Us Food Service/Knoxville,TN200309,TN200309SERV_GP,SERV_GP,2025-07-18 00:00:00
Us Hazmat Rentals Llc,WV990276,WV990276SERV_GP,SERV_GP,2022-10-20 00:00:00
Us Zinc,NV00101,NV00101SERV_GP,SERV_GP,2023-02-01 00:00:00
Uscc Services,TN991832,TN991832SERV_GP,SERV_GP,2026-01-01 00:00:00
Uscif Elam Farms Dc Llc C/O Cushman & Wakefiled Inc,NV00169,NV00169SERV_GP,SERV_GP,2026-01-01 00:00:00
Ust Inc Dba Landmark Ceramics,NV15097,NV15097SERV_GP,SERV_GP,2025-12-12 00:00:00
Usui International,CN991457,CN991457SERV_GP,SERV_GP,2023-05-01 00:00:00
"Usui International, Corp",USUI,USUIMECH_GP,MECH_GP,2017-12-01 00:00:00
"Ut-Battelle, Llc",TN991856,TN991856SERV_GP,SERV_GP,2025-11-01 00:00:00
Utc Aerospace Systems,WV990199,WV990199SERV_GP,SERV_GP,2024-12-01 00:00:00
"Valassis Direct Mail, Inc",CN991426,CN991426SERV_GP,SERV_GP,2025-11-01 00:00:00
"Valcom Enterprises, Inc.",VALCOM ENTERPR,VALCOM ENTERPRMECH_GP,MECH_GP,2008-05-01 00:00:00
Valeo,VALEO,VALEOMECH_GP,MECH_GP,2023-02-01 00:00:00
Valeo Climate Control,CN980071,CN980071SERV_GP,SERV_GP,2025-03-01 00:00:00
Validated Custom Solutions,VALIDATED CUSTO,VALIDATED CUSTOMECH_GP,MECH_GP,2018-07-01 00:00:00
Valley Grove Baptist Church,TN991925,TN991925SERV_GP,SERV_GP,2025-10-01 00:00:00
Valor Oil,LV990432,LV990432SERV_GP,SERV_GP,2025-06-12 00:00:00
Val'S Botique,TN991945,TN991945SERV_GP,SERV_GP,2021-05-10 00:00:00
"Valtronics, Inc.",WV960479,WV960479SERV_GP,SERV_GP,2025-12-22 00:00:00
Van Con,VAN CON,VAN CONMECH_GP,MECH_GP,2006-01-01 00:00:00
Vandalia Rental,DY991065,DY991065SERV_GP,SERV_GP,2025-12-04 00:00:00
Vanderbilt Bedford Hospital Vumc Disbursements,NV15073,NV15073SERV_GP,SERV_GP,2026-01-01 00:00:00
Vanderbilt Chemicals Llc,NV15009,NV15009SERV_GP,SERV_GP,2025-07-22 00:00:00
Vanderbilt Maury Radiation Oncology,NV15035,NV15035SERV_GP,SERV_GP,2025-11-01 00:00:00
Vanderbilt University,VAN001,VAN001SERV_GP,SERV_GP,2025-07-01 00:00:00
Vantrust Real Estate,VANTRUST,VANTRUSTMECH_GP,MECH_GP,2021-04-01 00:00:00
Vcm Smyrna Lp C/O Cbre,NV00136,NV00136SERV_GP,SERV_GP,2021-11-18 00:00:00
"Vector Construction Co, Inc.",VECT,VECTMECH_GP,MECH_GP,2014-10-01 00:00:00
Venco Venturo,VENCO,VENCOMECH_GP,MECH_GP,2008-05-01 00:00:00
Ventra Plastics Russellville A Division Of Flex-N-Gate Corp,NV15071,NV15071SERV_GP,SERV_GP,2025-11-01 00:00:00
Veregy Indiana Llc,IN990378,IN990378SERV_GP,SERV_GP,2025-02-01 00:00:00
Vernon Township Public Library,IN990417,IN990417SERV_GP,SERV_GP,2025-09-03 00:00:00
Vfp Fire Systems,CN990943,CN990943SERV_GP,SERV_GP,2025-11-01 00:00:00
Vg'S Bakery,TN991235,TN991235SERV_GP,SERV_GP,2025-11-01 00:00:00
Victoria Theatre Association,CN991311,CN991311SERV_GP,SERV_GP,2025-12-01 00:00:00
Victorian Square Llc,VICTORIAN SQ,VICTORIAN SQMECH_GP,MECH_GP,2020-08-01 00:00:00
Viking Plastics,LV990430,LV990430SERV_GP,SERV_GP,2025-11-01 00:00:00
Villa Madonna Academy,VILLA,VILLAMECH_GP,MECH_GP,2005-07-01 00:00:00
Village Of Fairfax,CN991363,CN991363SERV_GP,SERV_GP,2025-10-13 00:00:00
Village Of Williamsburg,CN992274,CN992274SERV_GP,SERV_GP,2024-02-06 00:00:00
Vincennes University,IN990436,IN990436SERV_GP,SERV_GP,2025-09-01 00:00:00
Vinylmax,CN992328,CN992328SERV_GP,SERV_GP,2025-02-12 00:00:00
Viox Services,VIOX,VIOXMECH_GP,MECH_GP,2014-10-01 00:00:00
Virginia Tile,IN990485,IN990485SERV_GP,SERV_GP,2025-11-01 00:00:00
Vision Best Eye Care,TN991912,TN991912SERV_GP,SERV_GP,2025-06-05 00:00:00
Vista Packaging,CN991867,CN991867SERV_GP,SERV_GP,2021-11-29 00:00:00
Vocke Construction,VOKIE,VOKIEMECH_GP,MECH_GP,2006-05-01 00:00:00
Volunteer Mechanical,TN992096,TN992096SERV_GP,SERV_GP,2022-12-01 00:00:00
Volunteer State Community College,NV00159,NV00159SERV_GP,SERV_GP,2023-04-01 00:00:00
Vora Medical Services,TN992238,TN992238SERV_GP,SERV_GP,2025-11-01 00:00:00
Vrc,CN992058,CN992058SERV_GP,SERV_GP,2025-11-01 00:00:00
Vytron Corporation,TN960702,TN960702SERV_GP,SERV_GP,2024-06-24 00:00:00
Wabtec Corporation,IN990458,IN990458SERV_GP,SERV_GP,2025-12-15 00:00:00
Walkenhorst'S,CN992118,CN992118SERV_GP,SERV_GP,2025-11-01 00:00:00
Walker Scm Ael-Span Llc,IN990461,IN990461SERV_GP,SERV_GP,2025-10-01 00:00:00
Wall Street Partners Ii Llc C/O Haymaker Property Mgt,LX990412,LX990412SERV_GP,SERV_GP,2022-07-19 00:00:00
