Building,Unit ID,EquipmentType,Make,BrandNormalized,ModelNumber,SDI_Refrigerant,SDI_VoltageVoltPhase,SDI_KnownCapacityTons,Decoded_Refrigerant,Decoded_VoltageVoltPhaseHz,Decoded_NominalCapacityTons,Norm_SDI_Refrigerant,Norm_Decoded_Refrigerant,Norm_SDI_Voltage,Norm_Decoded_Voltage,CapacityResult,RefrigerantResult,VoltageResult,RefrigerantRuleEquipmentTypes,RefrigerantRuleModelRegex,RefrigerantRuleStartPos,RefrigerantRuleEndPos,RefrigerantRuleSource,VoltageRuleEquipmentTypes,VoltageRuleModelRegex,VoltageRuleStartPos,VoltageRuleEndPos,VoltageRuleSource,CapacityRuleEquipmentTypes,CapacityRuleModelRegex,CapacityRuleStartPos,CapacityRuleEndPos,CapacityRuleSource
Courthouse,CU,Cooling Condensing Unit,Trane,TRANE,5TWR4036A1000AA,R-454b,208V/230V - Single Phase,3,R-454B,208/230-1-60,,R-454B,R-454B,208/230-1-60,208/230-1-60,no_decode,match,match,[],^[A-Z0-9-]{15}$,1,1,hvacexport:2026-01-24_v3.84_enriched2,[],^[A-Z0-9-]{15}$,10,10,hvacexport:2026-01-24_v3.84_enriched2,,,,,
Courthouse,CU,Cooling Condensing Unit,Trane,TRANE,TTA09043AAA02BSO,R-410A,208V/230V - Three Phase,7.5,,,,R-410A,,208/230-3-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
Courthouse,CU,Cooling Condensing Unit,Trane,TRANE,TTA090K3AAA3BS00,R-454b,208V/230V - Three Phase,7.5,,,,R-454B,,208/230-3-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
Courthouse,CU,Cooling Condensing Unit,Trane,TRANE,TTA09043AAA02BSO,R-410A,208V/230V - Three Phase,7.5,,,,R-410A,,208/230-3-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
Courthouse,HPCU,Heat Pump Condensing Unit,Trane,TRANE,4TWB4018E1000AA,R-410A,208V/230V - Single Phase,1.5,R-410A,208/230-1-60,,R-410A,R-410A,208/230-1-60,208/230-1-60,no_decode,match,match,[],^[A-Z0-9-]{15}$,1,1,hvacexport:2026-01-24_v3.84_enriched2,[],^[A-Z0-9-]{15}$,10,10,hvacexport:2026-01-24_v3.84_enriched2,,,,,
Courthouse,CU,Cooling Condensing Unit,Trane,TRANE,TTA09043AAA03BSO,R-454b,208V/230V - Three Phase,7.5,,,,R-454B,,208/230-3-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
Courthouse,CU,Cooling Condensing Unit,Trane,TRANE,TTP030D100AD,R-22,208V/230V - Single Phase,2.5,,208/230-1-60,,R-22,,208/230-1-60,208/230-1-60,no_decode,no_decode,match,,,,,,[],^(?=.{12}$)(?:T),8,8,hvacexport:2026-01-24_v3.84_enriched2,,,,,
Courthouse,CU,Cooling Condensing Unit,Trane,TRANE,TTA036D300AO,R-22,208V/230V - Three Phase,3,,208/230-3-60,,R-22,,208/230-3-60,208/230-3-60,no_decode,no_decode,match,,,,,,[],^(?=.{12}$)(?:T),8,8,hvacexport:2026-01-24_v3.84_enriched2,,,,,
Courthouse,CU,Cooling Condensing Unit,Trane,TRANE,TTA090A300DA,R-22,208V/230V - Three Phase,7.5,,208/230-3-60,,R-22,,208/230-3-60,208/230-3-60,no_decode,no_decode,match,,,,,,[],^(?=.{12}$)(?:T),8,8,hvacexport:2026-01-24_v3.84_enriched2,,,,,
Courthouse,CU,Cooling Condensing Unit,Trane,TRANE,TTA060D300A1,R-22,208V/230V - Three Phase,5,,208/230-3-60,,R-22,,208/230-3-60,208/230-3-60,no_decode,no_decode,match,,,,,,[],^(?=.{12}$)(?:T),8,8,hvacexport:2026-01-24_v3.84_enriched2,,,,,
Courthouse,CU,Heat Pump Condensing Unit,Trane,TRANE,TWA072C300A2,R-22,208V/230V - Three Phase,6,,208/230-3-60,,R-22,,208/230-3-60,208/230-3-60,no_decode,no_decode,match,,,,,,[],^(?=.{12}$)(?:T),8,8,hvacexport:2026-01-24_v3.84_enriched2,,,,,
Courthouse,CU,Cooling Condensing Unit,American Standard,AMERICAN STANDARD,4A6C40060A300AB,R-410A,208V/230V - Three Phase,5,R-410A,120-1-60,,R-410A,R-410A,208/230-3-60,120-1-60,no_decode,match,mismatch,[],^[A-Z0-9-]{15}$,1,1,hvacexport:2026-01-24_v3.84_enriched2,[],^[A-Z0-9-]{15}$,10,10,hvacexport:2026-01-24_v3.84_enriched2,,,,,
Courthouse,MSCU,Ductless Split System,LG,LG,LSU090HSV5,R-410A,120 V - Single Phase,0.75,,,,R-410A,,120-1-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
Courthouse,CU,Cooling Condensing Unit,RHEEM,RHEEM/RUUD,RPKA-019JAZ,R-22,208V/230V - Single Phase,1.5,,,,R-22,,208/230-1-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
Courthouse,HPCU,Heat Pump Condensing Unit,Trane,TRANE,4TTR40336G1000AB,R-410A,208V/230V - Single Phase,3,,,,R-410A,,208/230-1-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
Courthouse,HPCU,Heat Pump Condensing Unit,Mitsubishi,MITSUBISHI,MUZ-FE18NA,R-410A,208V/230V - Single Phase,1.5,,,,R-410A,,208/230-1-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
Courthouse,RTU,Packaged Unit,Trane,TRANE,4WCY4024A1000BA,R-410A,208V/230V - Single Phase,2,R-410A,208/230-1-60,,R-410A,R-410A,208/230-1-60,208/230-1-60,no_decode,match,match,[],^[A-Z0-9-]{15}$,1,1,hvacexport:2026-01-24_v3.84_enriched2,[],^[A-Z0-9-]{15}$,10,10,hvacexport:2026-01-24_v3.84_enriched2,,,,,
Courthouse,RTU,Packaged Unit,Trane,TRANE,5TCC4036A1000AA,R-454b,208V/230V - Single Phase,3,R-454B,208/230-1-60,,R-454B,R-454B,208/230-1-60,208/230-1-60,no_decode,match,match,[],^[A-Z0-9-]{15}$,1,1,hvacexport:2026-01-24_v3.84_enriched2,[],^[A-Z0-9-]{15}$,10,10,hvacexport:2026-01-24_v3.84_enriched2,,,,,
Courthouse,RTU-23 (49),Packaged Unit,Trane,TRANE,YHC036,R-410A,208V/230V - Single Phase,3,,,,R-410A,,208/230-1-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
Courthouse,RTU-22 (55),Packaged Unit,Trane,TRANE,YHC048,R-410A,208V/230V - Single Phase,4,,,,R-410A,,208/230-1-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
Courthouse,RTU,Packaged Unit,Trane,TRANE,YHC048F3RLA000G,R-410A,208V/230V - Single Phase,4,R-454B,120-1-60,,R-410A,R-454B,208/230-1-60,120-1-60,no_decode,mismatch,mismatch,[],^[A-Z0-9-]{15}$,1,1,hvacexport:2026-01-24_v3.84_enriched2,[],^[A-Z0-9-]{15}$,10,10,hvacexport:2026-01-24_v3.84_enriched2,,,,,
Courthouse,RTU-57,Packaged Unit,Trane,TRANE,YHC072F3RLAODD,R-410A,208V/230V - Three Phase,6,R-454B,120-1-60,,R-410A,R-454B,208/230-3-60,120-1-60,no_decode,mismatch,mismatch,[],^[A-Z0-9-]{14}$,1,1,hvacexport:2026-01-24_v3.84_enriched2,[],^[A-Z0-9-]{14}$,10,10,hvacexport:2026-01-24_v3.84_enriched2,,,,,
Courthouse,RTU-54,Packaged Unit,Trane,TRANE,YHC072F3RLAODD,R-410A,208V/230V - Three Phase,6,R-454B,120-1-60,,R-410A,R-454B,208/230-3-60,120-1-60,no_decode,mismatch,mismatch,[],^[A-Z0-9-]{14}$,1,1,hvacexport:2026-01-24_v3.84_enriched2,[],^[A-Z0-9-]{14}$,10,10,hvacexport:2026-01-24_v3.84_enriched2,,,,,
Courthouse,RTU-19 (53),Packaged Unit,Trane,TRANE,YHC072F3ALA0DD,R-410A,208V/230V - Three Phase,6,R-454B,120-1-60,,R-410A,R-454B,208/230-3-60,120-1-60,no_decode,mismatch,mismatch,[],^[A-Z0-9-]{14}$,1,1,hvacexport:2026-01-24_v3.84_enriched2,[],^[A-Z0-9-]{14}$,10,10,hvacexport:2026-01-24_v3.84_enriched2,,,,,
Townsend Elementary School,B-1,Boiler,RITE,RITE,180W,,208V/230V - Single Phase,,,,,,,208/230-1-60,,truth_missing,truth_missing,no_decode,,,,,,,,,,,,,,,
Townsend Elementary School,P-1,Pump,B&G,B&G,1510 36 11.875 BF,,208V/230V - Three Phase,,,,,,,208/230-3-60,,truth_missing,truth_missing,no_decode,,,,,,,,,,,,,,,
Townsend Elementary School,P-2,Pump,B&G,B&G,1510 36 11.875 BF,,208V/230V - Three Phase,,,,,,,208/230-3-60,,truth_missing,truth_missing,no_decode,,,,,,,,,,,,,,,
Townsend Elementary School,CT-1,Fluid Cooler,BAC,BAC,VFL-072-41N,,208V/230V - Three Phase,79,,,,,,208/230-3-60,,no_decode,truth_missing,no_decode,,,,,,,,,,,,,,,
Townsend Elementary School,WSHP-153,WSHP,Snyder General,SNYDER GENERAL,FCV042AMFL,R-22,208V/230V - Three Phase,3.5,,,,R-22,,208/230-3-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
Townsend Elementary School,WSHP,WSHP,Trane,TRANE,GEVE18031H0BB0TBD0101001,R-410A,208V/230V - Three Phase,15,,,,R-410A,,208/230-3-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
Townsend Elementary School,WSHP,WSHP,Trane,TRANE,GEVE18031H0BB0TBD0101001,R-410A,208V/230V - Three Phase,15,,,,R-410A,,208/230-3-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
Townsend Elementary School,WSHP-PRINCIPAL,WSHP,Snyder General,SNYDER GENERAL,FCV019AMGL,R-22,208V/230V - Single Phase,1.5,,,,R-22,,208/230-1-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
Townsend Elementary School,WSHP-143,WSHP,Snyder General,SNYDER GENERAL,FCV042AMFL,R-22,208V/230V - Three Phase,3.5,,,,R-22,,208/230-3-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
Townsend Elementary School,WSHP-145,WSHP,Snyder General,SNYDER GENERAL,FCV042AMFL,R-22,208V/230V - Three Phase,3.5,,,,R-22,,208/230-3-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
Townsend Elementary School,WSHP-RECEPTION,WSHP,Snyder General,SNYDER GENERAL,FCV019AMGL,R-22,208V/230V - Single Phase,1.5,,,,R-22,,208/230-1-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
Townsend Elementary School,WSHP-144,WSHP,Snyder General,SNYDER GENERAL,FCV042AMFL,R-22,208V/230V - Three Phase,3.5,,,,R-22,,208/230-3-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
Townsend Elementary School,WSHP-141,WSHP,Snyder General,SNYDER GENERAL,FCV042AMFL,R-22,208V/230V - Three Phase,3.5,,,,R-22,,208/230-3-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
Townsend Elementary School,WSHP-142,WSHP,Snyder General,SNYDER GENERAL,FCV042AMFL,R-22,208V/230V - Three Phase,3.5,,,,R-22,,208/230-3-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
Townsend Elementary School,WSHP-134,WSHP,Snyder General,SNYDER GENERAL,FCV042AMFL,R-22,208V/230V - Three Phase,3.5,,,,R-22,,208/230-3-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
Townsend Elementary School,WSHP-132,WSHP,Snyder General,SNYDER GENERAL,FCV042AMFL,R-22,208V/230V - Three Phase,3.5,,,,R-22,,208/230-3-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
Townsend Elementary School,WSHP-133,WSHP,Snyder General,SNYDER GENERAL,FCV042AMFL,R-22,208V/230V - Three Phase,3.5,,,,R-22,,208/230-3-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
Townsend Elementary School,WSHP-131,WSHP,Snyder General,SNYDER GENERAL,FCV042AMFL,R-22,208V/230V - Three Phase,3.5,,,,R-22,,208/230-3-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
Townsend Elementary School,WSHP-129,WSHP,Snyder General,SNYDER GENERAL,FCV042AMFL,R-22,208V/230V - Three Phase,3.5,,,,R-22,,208/230-3-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
Townsend Elementary School,WSHP-104,WSHP,McQuay,MCQUAY,W.FCV.1.042-M.F.Y.R.T.01.YY.A.C.Y.YY,R-410A,208V/230V - Three Phase,3.5,,,,R-410A,,208/230-3-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
Townsend Elementary School,WSHP-105,WSHP,McQuay,MCQUAY,W.FCV.1.042-M.F.Y.R.T.01.YY.A.C.Y.YY,R-410A,208V/230V - Three Phase,3.5,,,,R-410A,,208/230-3-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
Townsend Elementary School,WSHP-HALLWAY,WSHP,Snyder General,SNYDER GENERAL,FCV060AMFL,R-22,208V/230V - Three Phase,5,,,,R-22,,208/230-3-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
Townsend Elementary School,WSHP-LIB / MECH RM,WSHP,Snyder General,SNYDER GENERAL,FCV042AMFL,R-22,208V/230V - Three Phase,3.5,,,,R-22,,208/230-3-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
Townsend Elementary School,DWH-1,Domestic Water Heater,A.O. Smith,A.O. SMITH,E6-50R45DV 110,,208V/230V - Single Phase,,,,,,,208/230-1-60,,truth_missing,truth_missing,no_decode,,,,,,,,,,,,,,,
Townsend Elementary School,DWH-2,Domestic Water Heater,American Commercial,AMERICAN COMMERCIAL,STCE31119450,,208V/230V - Three Phase,,,,,,,208/230-3-60,,truth_missing,truth_missing,no_decode,,,,,,,,,,,,,,,
Townsend Elementary School,DWH-3,Domestic Water Heater,RUUDGLAS,RUUDGLAS,PE80-2,,208V/230V - Single Phase,,,,,,,208/230-1-60,,truth_missing,truth_missing,no_decode,,,,,,,,,,,,,,,
Townsend Elementary School,MS-1,Ductless Split System,Sanyo,SANYO,CANT READ,R-22,208V/230V - Single Phase,1.5,,,,R-22,,208/230-1-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
Porter Elementary School,DWH,Domestic Water Heater,,UNKNOWN,NCC199CDV(GQ-C3259WZ-FF US),,,,,,,,,,,truth_missing,truth_missing,truth_missing,,,,,,,,,,,,,,,
Porter Elementary School,WAC,Window Unit,FREDRICK,FREDRICK,EL24N35-A,R-410A,208V/230V - Single Phase,2,,,,R-410A,,208/230-1-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
Porter Elementary School,RTU-1,Packaged Unit,TRANE,TRANE,WCD048C300BD,R-22,208V/230V - Three Phase,4,,208/230-3-60,,R-22,,208/230-3-60,208/230-3-60,no_decode,no_decode,match,,,,,,[],^(?=.{12}$)(?:DC|TC|TF|WC|WF|YC|YF),8,8,hvacexport:2026-01-24_v3.84_enriched2,,,,,
Porter Elementary School,RTU-2,Packaged Unit,TRANE,TRANE,WCD048C300BD,R-22,208V/230V - Three Phase,4,,208/230-3-60,,R-22,,208/230-3-60,208/230-3-60,no_decode,no_decode,match,,,,,,[],^(?=.{12}$)(?:DC|TC|TF|WC|WF|YC|YF),8,8,hvacexport:2026-01-24_v3.84_enriched2,,,,,
Porter Elementary School,RTU-3,Packaged Unit,TRANE,TRANE,WCD048C300BD,R-22,208V/230V - Three Phase,4,,208/230-3-60,,R-22,,208/230-3-60,208/230-3-60,no_decode,no_decode,match,,,,,,[],^(?=.{12}$)(?:DC|TC|TF|WC|WF|YC|YF),8,8,hvacexport:2026-01-24_v3.84_enriched2,,,,,
Porter Elementary School,RTU-4,Packaged Unit,TRANE,TRANE,WCD048C300BD,R-22,208V/230V - Three Phase,4,,208/230-3-60,,R-22,,208/230-3-60,208/230-3-60,no_decode,no_decode,match,,,,,,[],^(?=.{12}$)(?:DC|TC|TF|WC|WF|YC|YF),8,8,hvacexport:2026-01-24_v3.84_enriched2,,,,,
Porter Elementary School,MAU-1,MAU,AAON,AAON,RN-040-8-0-AB04-19A:UBFFUOBDFH000FHA000H000AA00000B,R-22,208V/230V - Three Phase,40,,,,R-22,,208/230-3-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
Porter Elementary School,RTU-5,Packaged Unit,TRANE,TRANE,WCD048C300BD,R-22,208V/230V - Three Phase,4,,208/230-3-60,,R-22,,208/230-3-60,208/230-3-60,no_decode,no_decode,match,,,,,,[],^(?=.{12}$)(?:DC|TC|TF|WC|WF|YC|YF),8,8,hvacexport:2026-01-24_v3.84_enriched2,,,,,
Porter Elementary School,RTU-6,Packaged Unit,TRANE,TRANE,WCD048C300BD,R-22,208V/230V - Three Phase,4,,208/230-3-60,,R-22,,208/230-3-60,208/230-3-60,no_decode,no_decode,match,,,,,,[],^(?=.{12}$)(?:DC|TC|TF|WC|WF|YC|YF),8,8,hvacexport:2026-01-24_v3.84_enriched2,,,,,
Porter Elementary School,CU-??,Cooling Condensing Unit,TRANE,TRANE,TTA180B300EA,R-22,208V/230V - Three Phase,15,,208/230-3-60,,R-22,,208/230-3-60,208/230-3-60,no_decode,no_decode,match,,,,,,[],^(?=.{12}$)(?:T),8,8,hvacexport:2026-01-24_v3.84_enriched2,,,,,
Porter Elementary School,AHU-??,Air Handling Unit,TRANE,TRANE,TWE180B300CA,R-22,208V/230V - Three Phase,15,,208/230-3-60,,R-22,,208/230-3-60,208/230-3-60,no_decode,no_decode,match,,,,,,[],^(?=.{12}$)(?:T),8,8,hvacexport:2026-01-24_v3.84_enriched2,,,,,
Porter Elementary School,CU-??,Cooling Condensing Unit,TRANE,TRANE,TTA180B300EA,R-22,208V/230V - Three Phase,15,,208/230-3-60,,R-22,,208/230-3-60,208/230-3-60,no_decode,no_decode,match,,,,,,[],^(?=.{12}$)(?:T),8,8,hvacexport:2026-01-24_v3.84_enriched2,,,,,
Porter Elementary School,AHU-??,Air Handling Unit,TRANE,TRANE,TWE180B300CA,R-22,208V/230V - Three Phase,15,,208/230-3-60,,R-22,,208/230-3-60,208/230-3-60,no_decode,no_decode,match,,,,,,[],^(?=.{12}$)(?:T),8,8,hvacexport:2026-01-24_v3.84_enriched2,,,,,
Porter Elementary School,CU-1,Cooling Condensing Unit,TRANE,TRANE,TWA090A300EA,R-22,208V/230V - Three Phase,7.5,,208/230-3-60,,R-22,,208/230-3-60,208/230-3-60,no_decode,no_decode,match,,,,,,[],^(?=.{12}$)(?:T),8,8,hvacexport:2026-01-24_v3.84_enriched2,,,,,
Porter Elementary School,CU-2,Cooling Condensing Unit,TRANE,TRANE,TWA090A300EA,R-22,208V/230V - Three Phase,7.5,,208/230-3-60,,R-22,,208/230-3-60,208/230-3-60,no_decode,no_decode,match,,,,,,[],^(?=.{12}$)(?:T),8,8,hvacexport:2026-01-24_v3.84_enriched2,,,,,
Porter Elementary School,CU-3,Cooling Condensing Unit,DAIKIN,GOODMAN/AMANA/DAIKIN,DH4SEA6030AA,R-32,208V/230V - Three Phase,5,R-32,208/230-3-60,,R-32,R-32,208/230-3-60,208/230-3-60,no_decode,match,match,[],^[A-Z0-9-]{12}$,9,9,hvacexport:2026-01-24_v3.84_enriched2,[],^[A-Z0-9-]{12}$,9,9,hvacexport:2026-01-24_v3.84_enriched2,,,,,
Porter Elementary School,CU--4,Cooling Condensing Unit,TRANE,TRANE,TWA09043AAA02BS01,R-410A,208V/230V - Three Phase,7.5,,,,R-410A,,208/230-3-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
Porter Elementary School,CU -5,Cooling Condensing Unit,TRANE,TRANE,TWA09043AAA02BS01,R-410A,208V/230V - Three Phase,7.5,,,,R-410A,,208/230-3-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
Porter Elementary School,CU -6,Cooling Condensing Unit,TRANE,TRANE,TWA090A300FB,R-22,208V/230V - Three Phase,7.5,,208/230-3-60,,R-22,,208/230-3-60,208/230-3-60,no_decode,no_decode,match,,,,,,[],^(?=.{12}$)(?:T),8,8,hvacexport:2026-01-24_v3.84_enriched2,,,,,
Porter Elementary School,CU -7,Cooling Condensing Unit,TRANE,TRANE,TWA048D300A1,R-22,208V/230V - Three Phase,4,,208/230-3-60,,R-22,,208/230-3-60,208/230-3-60,no_decode,no_decode,match,,,,,,[],^(?=.{12}$)(?:T),8,8,hvacexport:2026-01-24_v3.84_enriched2,,,,,
Porter Elementary School,AHU-1,Air Handling Unit,TRANE,TRANE,TWE090A300DA,R-22,208V/230V - Three Phase,7.5,,208/230-3-60,,R-22,,208/230-3-60,208/230-3-60,no_decode,no_decode,match,,,,,,[],^(?=.{12}$)(?:T),8,8,hvacexport:2026-01-24_v3.84_enriched2,,,,,
Porter Elementary School,AHU-2,Air Handling Unit,TRANE,TRANE,TWE090A300DA,R-22,208V/230V - Three Phase,7.5,,208/230-3-60,,R-22,,208/230-3-60,208/230-3-60,no_decode,no_decode,match,,,,,,[],^(?=.{12}$)(?:T),8,8,hvacexport:2026-01-24_v3.84_enriched2,,,,,
Porter Elementary School,AHU- 3,Air Handling Unit,DAIKIN,GOODMAN/AMANA/DAIKIN,AMST060DU1300AA,R-32,208V/230V - Three Phase,5,Not Available / None,120-1-60,,R-32,,208/230-3-60,120-1-60,no_decode,uncomparable,mismatch,[],^[A-Z0-9-]{15}$,12,12,hvacexport:2026-01-24_v3.84_enriched2,[],^[A-Z0-9-]{15}$,7,7,hvacexport:2026-01-24_v3.84_enriched2,,,,,
Porter Elementary School,AHU-4,Air Handling Unit,TRANE,TRANE,TWE090A300DA,R-410A,208V/230V - Three Phase,7.5,,208/230-3-60,,R-410A,,208/230-3-60,208/230-3-60,no_decode,no_decode,match,,,,,,[],^(?=.{12}$)(?:T),8,8,hvacexport:2026-01-24_v3.84_enriched2,,,,,
Porter Elementary School,AHU-5,Air Handling Unit,TRANE,TRANE,TWE090A300DA,R-410A,208V/230V - Three Phase,7.5,,208/230-3-60,,R-410A,,208/230-3-60,208/230-3-60,no_decode,no_decode,match,,,,,,[],^(?=.{12}$)(?:T),8,8,hvacexport:2026-01-24_v3.84_enriched2,,,,,
Porter Elementary School,AHU-6,Air Handling Unit,TRANE,TRANE,TWE090A300DA,R-22,208V/230V - Three Phase,7.5,,208/230-3-60,,R-22,,208/230-3-60,208/230-3-60,no_decode,no_decode,match,,,,,,[],^(?=.{12}$)(?:T),8,8,hvacexport:2026-01-24_v3.84_enriched2,,,,,
Porter Elementary School,AHU- 7,Air Handling Unit,TRANE,TRANE,TWE048A300DA,R-22,208V/230V - Three Phase,4,,208/230-3-60,,R-22,,208/230-3-60,208/230-3-60,no_decode,no_decode,match,,,,,,[],^(?=.{12}$)(?:T),8,8,hvacexport:2026-01-24_v3.84_enriched2,,,,,
Heritage High School,DWH-1,Domestic Water Heater,CAM INDUSTRIES,CAM INDUSTRIES,600G,,,,,,,,,,,truth_missing,truth_missing,truth_missing,,,,,,,,,,,,,,,
Heritage High School,B-1,Boiler,Lochenvar,LOCHENVAR,FBN1001,,,,,,,,,,,truth_missing,truth_missing,truth_missing,,,,,,,,,,,,,,,
Heritage High School,B-2,Boiler,Lochenvar,LOCHENVAR,FBN1001,,,,,,,,,,,truth_missing,truth_missing,truth_missing,,,,,,,,,,,,,,,
Heritage High School,SHWP-1,Pump,ARMSTRONG,ARMSTRONG,4030 6X5X11.5,,480V - Three Phase,,,,,,,480-3-60,,truth_missing,truth_missing,no_decode,,,,,,,,,,,,,,,
Heritage High School,SHWP-2,Pump,ARMSTRONG,ARMSTRONG,6X4X13 4030,,480V - Three Phase,,,,,,,480-3-60,,truth_missing,truth_missing,no_decode,,,,,,,,,,,,,,,
Heritage High School,PHWP-1,Pump,BELL & GOSSETT,BELL & GOSSETT,2AAB BF 4.376,,208V/230V - Single Phase,,,,,,,208/230-1-60,,truth_missing,truth_missing,no_decode,,,,,,,,,,,,,,,
Heritage High School,PHWP-1,Pump,BELL & GOSSETT,BELL & GOSSETT,2AAB BF 4.376,,208V/230V - Single Phase,,,,,,,208/230-1-60,,truth_missing,truth_missing,no_decode,,,,,,,,,,,,,,,
Heritage High School,ACCU-1,Chiller,Trane,TRANE,RTAC 1554 UJON UAFN L1NY 100N NN0F N10B R0EX N,R-134A,480V - Three Phase,155,,,,R-134A,,480-3-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
Heritage High School,ACCU-1,Chiller,Trane,TRANE,RTAC 1554 UJON UAFN L1NY 100N NN0F N10B R0EX N,R-134A,480V - Three Phase,155,,,,R-134A,,480-3-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
William Blount High School,CHILLER-1,Chiller,McQuay,MCQUAY,C2212TNYY2-P,R-134A,480V - Three Phase,221,,,,R-134A,,480-3-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
William Blount High School,B-1,Boiler,P-K,P-K,C-1050,,120 V - Single Phase,,,,,,,120-1-60,,truth_missing,truth_missing,no_decode,,,,,,,,,,,,,,,
William Blount High School,B-2,Boiler,P-K,P-K,C-1050,,120 V - Single Phase,,,,,,,120-1-60,,truth_missing,truth_missing,no_decode,,,,,,,,,,,,,,,
William Blount High School,DWH-1,Boiler,Lochenvar,LOCHENVAR,CWN180PM,,120 V - Single Phase,,,,,,,120-1-60,,truth_missing,truth_missing,no_decode,,,,,,,,,,,,,,,
William Blount High School,DWH-2,Boiler,Lochenvar,LOCHENVAR,CWN180PM,,120 V - Single Phase,,,,,,,120-1-60,,truth_missing,truth_missing,no_decode,,,,,,,,,,,,,,,
William Blount High School,CT-1,Cooling Tower,Marley,MARLEY,NC 8304E CS,,480V - Three Phase,230,,,,,,480-3-60,,no_decode,truth_missing,no_decode,,,,,,,,,,,,,,,
William Blount High School,CWP-1,Pump,ARMSTRONG,ARMSTRONG,6X5X10,,,,,,,,,,,truth_missing,truth_missing,truth_missing,,,,,,,,,,,,,,,
William Blount High School,AHU-3,Air Handling Unit,Trane,TRANE,UCCAR10COEOEBM93,,,,,,,,,,,truth_missing,truth_missing,truth_missing,,,,,,,,,,,,,,,
William Blount High School,AHU-2B,Air Handling Unit,Trane,TRANE,CSAA030UALOO,,,,,,,,,,,truth_missing,truth_missing,truth_missing,,,,,,,,,,,,,,,
William Blount High School,AHU-4,Air Handling Unit,Trane,TRANE,CSAA025UAL00,,,,,,,,,,,truth_missing,truth_missing,truth_missing,,,,,,,,,,,,,,,
William Blount High School,AHU-2A,Air Handling Unit,Trane,TRANE,CSAA030UAL00,,,,,,,,,,,truth_missing,truth_missing,truth_missing,,,,,,,,,,,,,,,
William Blount High School,AHU-6,Air Handling Unit,Trane,TRANE,CSAA010UAL00,,,,,,,,,,,truth_missing,truth_missing,truth_missing,,,,,,,,,,,,,,,
William Blount High School,AHU-7,Air Handling Unit,Trane,TRANE,CSAA014UALOO,,480V - Three Phase,,,,,,,480-3-60,,truth_missing,truth_missing,no_decode,,,,,,,,,,,,,,,
William Blount High School,MAU-2,MAU,Valent,VALENT,VPR-110-10C-101-C-31X,R-410A,480V - Three Phase,,,,,R-410A,,480-3-60,,truth_missing,no_decode,no_decode,,,,,,,,,,,,,,,
William Blount High School,MAU-1,MAU,Valent,VALENT,VPR-110-10C-101-C-31X,R-410A,480V - Three Phase,,,,,R-410A,,480-3-60,,truth_missing,no_decode,no_decode,,,,,,,,,,,,,,,
William Blount High School,FAU-4,MAU,Valent,VALENT,VPRC-210-20C-201-C-1ID,R-410A,480V - Three Phase,,,,,R-410A,,480-3-60,,truth_missing,no_decode,no_decode,,,,,,,,,,,,,,,
